province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v
安徽|安徽,马鞍山市,44.671913,65.660835,36.610935,25.17796,1.1687546,41.069355,268.75897,65.96963,103932.71,0.45204034,-7.1577883
安徽|安徽,黄山市,43.437252,54.922585,18.186571,20.672194,0.6655455,40.191917,268.4956,63.17106,99073.38,-2.7387724,-7.04942
寧夏回族自治區|宁夏回族自治区,中卫市,38.559776,48.79841,48.547108,17.843433,0.7296318,28.67902,261.1869,44.612347,84215.5,-2.4187353,3.0633676
寧夏回族自治區|宁夏回族自治区,吴忠市,32.3257,42.55031,55.41553,12.457717,0.622011,34.060715,259.82462,39.615738,85859.51,-3.0021353,3.287912
寧夏回族自治區|宁夏回族自治区,固原市,36.77622,42.260563,20.788733,11.396982,0.5006081,32.27785,259.9283,56.90266,81634.06,-1.7124747,4.5819917
寧夏回族自治區|宁夏回族自治区,石嘴山市,31.930721,52.660084,81.0348,24.177698,1.1831298,38.62441,256.67667,33.507206,88029.6,-2.4349544,0.4061588
寧夏回族自治區|宁夏回族自治区,银川市,37.657383,61.834656,118.23197,22.275818,1.0062137,33.371273,259.04242,34.326218,88220.484,-3.2631524,-0.19033796
山東|山东,东营市,30.610538,41.44099,22.219227,24.047974,0.92273504,42.29356,264.042,62.08203,104133.336,6.008906,-4.0023937
山東|山东,临沂市,38.62095,70.46155,60.929283,41.734077,1.860618,34.43881,262.4358,52.522285,102184.23,1.637374,-6.092406
山東|山东,威海市,22.24708,27.596296,18.590487,14.421652,0.41029444,53.67009,267.36288,81.4348,103086.52,3.700734,-4.9643445
山東|山东,德州市,77.5737,101.79479,68.177635,42.1244,1.6997011,43.526176,261.4819,44.15401,104213.45,0.54786867,-2.9520128
山東|山东,日照市,44.43489,71.92858,71.33819,38.959835,1.5152919,32.321774,262.50974,61.467445,102231.34,2.502698,-6.7125797
山東|山东,枣庄市,39.397873,73.55041,89.42508,45.264725,2.482573,32.344856,262.65506,46.51575,102963.51,0.47943035,-6.0212936
山東|山东,泰安市,44.90155,77.045654,43.55722,50.741688,1.2045178,38.389027,261.53226,44.396435,102236.78,-0.07341552,-5.8767633
山東|山东,济南市,55.118694,82.09124,57.446457,46.79885,1.4923916,39.89887,260.38275,49.124126,102887.125,1.0091232,-3.573586
山東|山东,济宁市,48.76469,87.31189,84.33486,48.54358,2.1260958,24.32755,262.69357,46.18741,103803.13,-0.056095723,-5.088524
山東|山东,淄博市,47.01189,80.690895,44.055332,48.086433,1.3318521,30.595669,259.4695,54.355736,101335.305,3.7882462,-3.9216871
山東|山东,滨州,46.43093,55.715866,30.85292,28.33173,1.40866,50.816723,261.64615,52.027782,104213.43,5.424368,-4.4604526
山東|山东,潍坊市,58.020123,82.40859,87.58627,44.706802,1.4095311,25.00917,261.3284,64.59885,102934.4,7.2146735,-4.345253
山東|山东,烟台市,25.495903,30.918022,22.588203,15.647554,0.5273146,54.308167,266.7325,79.99932,102646.03,3.8293192,-4.4782023
山東|山东,聊城市,90.00271,137.32849,81.85175,52.753136,1.6157614,22.206926,262.58682,44.799633,103997.336,-0.65257627,-1.639945
山東|山东,莱芜市,37.632908,73.45067,38.58347,50.09357,1.1326205,39.463627,259.72577,47.887432,100147.78,1.0174993,-7.671202
山東|山东,菏泽市,60.986507,108.4712,60.593,39.397392,2.500531,23.009321,263.69937,48.41217,103849.74,-0.6423513,-3.6290386
山東|山东,青岛市,54.027893,69.14547,95.432884,37.112076,1.3140138,35.861267,263.8699,78.30866,103400.125,6.384753,-3.9782805
山西,临汾市,37.684383,46.68605,36.115055,15.753217,0.77111095,38.484653,258.94275,36.894573,91632.79,0.7476513,-3.097455
山西,吕梁市,33.327946,40.216198,37.42946,13.041019,1.5388241,40.65958,254.84103,46.83041,89027.02,0.16279067,-3.0711179
山西,大同市,45.92189,61.198265,69.991905,30.120941,1.1051526,37.42778,251.44066,50.01678,88436.64,2.9167252,-3.4251137
山西,太原市,33.895317,50.252495,46.78806,16.536278,2.49959,36.945072,255.75403,36.85198,88784.0,1.3269984,-3.7080686
山西,忻州市,24.243195,37.26624,24.937826,18.606092,1.2569461,40.130455,252.87773,43.483524,87245.74,0.6205673,-3.3134658
山西,晋中市,40.49557,55.937626,59.781704,15.643068,1.4025581,38.864056,256.70844,35.217735,89859.12,1.2633117,-3.1658685
山西,晋城市,53.16275,75.017105,67.48296,29.927038,1.2895637,33.478764,259.80573,32.417137,91958.39,-0.013267611,-3.5576081
山西,朔州市,44.520794,63.464973,48.94658,38.695026,1.5077294,25.840094,249.95963,51.089283,87895.65,2.3083613,-2.3419688
山西,运城县,45.15877,57.80401,45.817665,22.646423,0.71676767,33.779495,262.90704,30.644064,96123.61,0.4174528,-3.4850078
山西,长治市,50.903843,68.7406,81.007454,23.604876,1.3556619,35.253174,257.37924,36.895638,90116.234,1.2690867,-2.9439137
山西,阳泉市,25.584217,48.253372,46.52492,19.562231,1.0917168,40.145664,257.7938,33.62424,91782.56,5.5479417,-3.9908493
廣東|广东,东莞市,53.976616,76.09615,21.025318,38.74701,1.3041503,26.79068,284.3053,64.13733,102264.46,-3.6044376,-7.7170587
廣東|广东,中山市,61.91846,88.12262,34.58236,55.759956,1.5199648,20.930786,284.9782,67.49538,102274.54,-1.975775,-9.402212
廣東|广东,云浮市,33.89658,54.559574,15.508809,22.310434,1.0356547,25.863186,281.21002,75.57653,100277.8,-3.3848348,-6.822081
廣東|广东,佛山市,46.418743,63.91356,29.3729,39.06715,1.341234,22.726418,281.86417,66.804016,102423.85,-3.3360758,-10.450033
廣東|广东,广州市,47.589493,62.58592,20.756165,32.25971,1.2163563,28.046387,281.82355,67.60681,101468.28,-3.1392465,-10.115075
廣東|广东,惠州市,48.55033,65.70217,13.663869,20.642159,1.0057434,34.659985,282.10962,70.00729,100346.664,-3.3665466,-9.9716015
廣東|广东,揭阳市,42.60877,51.842926,14.551556,17.734396,0.49470037,35.597443,287.13736,69.805305,100997.69,-2.776168,-8.242295
廣東|广东,梅州市,42.87738,49.416504,14.709763,13.723685,0.4783846,38.36636,282.5525,75.501526,98862.52,0.38193834,-6.874893
廣東|广东,汕头市,34.21129,43.19864,13.978994,18.142239,0.4175523,39.258568,288.38004,71.95619,102018.75,-5.512229,-7.6266
廣東|广东,汕尾市,44.223045,57.8271,12.388874,16.466583,0.67330664,39.084576,286.58115,68.66275,100561.92,-3.239331,-8.841086
廣東|广东,江门市,48.215855,67.776405,27.547705,40.08954,1.2617248,25.10307,283.1378,71.111015,101661.49,-3.00799,-11.419016
廣東|广东,河源市,47.92444,60.870983,13.984136,16.903103,0.6544324,33.13759,278.57446,76.97927,99174.016,-0.70815337,-10.635743
廣東|广东,深圳市,59.631428,83.43479,18.770184,41.95672,1.2627443,25.642006,283.79312,66.25978,101609.33,-4.283723,-10.112074
廣東|广东,清远市,46.820663,59.23962,17.196375,20.249077,0.7855137,30.123915,277.43896,74.59916,98738.62,-2.9268298,-10.515845
廣東|广东,湛江市,55.258244,65.37691,13.932136,15.792733,0.4957765,38.798866,286.925,75.22358,101957.57,-5.2867746,-7.851132
廣東|广东,潮州市,33.62957,40.024544,13.589551,16.885067,0.41841617,40.946587,286.9089,74.00784,100317.31,-4.9891887,-6.7259245
廣東|广东,珠海市,59.20928,82.8375,31.643036,53.362408,1.3042548,27.461294,286.11633,69.76361,102226.81,-2.7868228,-10.753157
廣東|广东,肇庆市,33.4969,52.980663,16.889353,21.769749,1.0124302,26.82687,280.385,70.41468,100359.125,-4.144951,-8.814885
廣東|广东,茂名市,44.706272,55.861595,13.546942,12.962457,0.54134774,33.529716,283.80557,73.32059,100140.484,-6.399476,-8.996527
廣東|广东,阳江市,39.764328,55.58509,15.416861,19.570679,0.7866416,31.949451,282.79373,72.92285,100768.72,-3.912426,-10.865232
廣東|广东,韶关市,50.135456,57.6147,15.957555,17.121517,0.57439756,32.626026,275.854,78.53394,98120.9,-2.0340824,-8.64469
廣西壯族自治區|广西壮族自治区,北海市,53.79436,59.615757,15.916036,13.810769,0.65979403,32.022095,284.04428,74.98606,102133.29,-4.351228,-9.140289
廣西壯族自治區|广西壮族自治区,南宁市,46.185543,49.050667,14.728653,20.365812,1.0475117,29.565052,280.16473,71.80293,100453.83,-4.463884,-8.903626
廣西壯族自治區|广西壮族自治区,崇左市,49.064514,53.003048,15.889522,13.804214,0.8334265,33.454655,280.3553,78.21734,99075.38,-4.742823,-7.782101
廣西壯族自治區|广西壮族自治区,来宾市,53.26356,59.05635,21.348803,15.5891485,0.7193803,32.822906,278.78452,70.70215,99325.805,-4.1041083,-9.31638
廣西壯族自治區|广西壮族自治区,柳州市,60.24641,65.4862,22.914309,13.243405,0.5794809,37.598354,276.47617,67.222755,98681.47,-4.0323963,-9.339032
廣西壯族自治區|广西壮族自治区,桂林市,64.30694,69.79353,23.534424,14.864806,0.58922595,34.730057,274.33212,74.59329,97098.49,-6.480051,-8.826613
廣西壯族自治區|广西壮族自治区,梧州市,46.71706,62.651344,18.896809,14.991288,0.67795384,31.187202,280.02283,71.02988,100079.96,-4.2672877,-8.633833
廣西壯族自治區|广西壮族自治区,河池市,50.865917,57.894485,19.34415,9.416206,0.5900581,42.991913,276.98315,66.701035,96251.33,-4.599374,-7.206089
廣西壯族自治區|广西壮族自治区,玉林市,58.285378,64.81961,16.994984,12.792396,0.61899453,32.700962,281.65732,75.4112,100372.69,-5.4678416,-9.46098
廣西壯族自治區|广西壮族自治区,百色市,59.34989,65.5252,21.941051,7.5349927,0.5841654,48.238876,278.49936,72.08827,94064.54,-3.8902977,-4.4522276
廣西壯族自治區|广西壮族自治区,贵港市,58.861446,64.73704,18.848791,13.759982,0.69631404,32.558147,280.85638,69.85326,100965.55,-5.3300076,-7.607332
廣西壯族自治區|广西壮族自治区,贺州市,52.148666,65.61411,20.902132,15.492156,0.64158136,32.26504,276.6736,73.52754,98188.3,-4.6996346,-11.251844
廣西壯族自治區|广西壮族自治区,钦州市,47.965775,51.05868,14.898679,15.961963,0.911611,31.224123,282.0146,76.22728,101491.71,-4.1874447,-9.812349
廣西壯族自治區|广西壮族自治区,防城港市,47.564228,50.741215,15.783386,14.999476,0.845822,32.842392,281.04495,81.94758,99831.44,-3.3765287,-9.897636
新疆維吾爾自治區|新疆维吾尔自治区,乌鲁木齐市,35.20189,68.91943,11.660371,17.320318,1.1654538,58.703278,261.30106,41.262188,80809.17,-1.4745276,4.7924776
新疆維吾爾自治區|新疆维吾尔自治区,伊犁哈萨克自治州,4.6520243,5.320956,3.2917504,2.3170614,0.18662706,63.909054,265.78656,34.25997,80354.76,-0.19695713,2.151129
新疆維吾爾自治區|新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,3.3052835,3.6825743,1.2089182,1.2231292,0.17522863,69.67057,257.51147,53.715416,69903.055,4.5567336,-0.3983492
新疆維吾爾自治區|新疆维吾尔自治区,克拉玛依市,11.015463,12.907727,13.732433,8.344388,0.22675253,43.72556,257.36453,64.99715,98887.15,-2.3762658,-2.142092
新疆維吾爾自治區|新疆维吾尔自治区,博尔塔拉蒙古自治州,10.487155,11.766907,6.8093834,4.0025487,0.22687516,55.868782,259.56842,59.990837,87144.586,0.15832034,1.4056767
新疆維吾爾自治區|新疆维吾尔自治区,吐鲁番地区,6.963224,9.4442425,3.0436342,2.2195535,0.36965397,58.249447,260.79642,55.410076,91255.0,0.30936044,0.58618826
新疆維吾爾自治區|新疆维吾尔自治区,和田地区,8.488383,9.235693,1.9318365,1.0363832,0.19520101,59.109444,257.57053,61.579212,74878.0,4.714564,0.83296865
新疆維吾爾自治區|新疆维吾尔自治区,哈密地区,2.5913632,2.8997946,1.8330722,1.1512376,0.1736877,51.71433,259.8036,49.182465,89157.52,-2.432664,2.0863411
新疆維吾爾自治區|新疆维吾尔自治区,喀什地区,15.94114,17.565351,4.7128854,2.8460138,0.25420952,66.24217,257.79758,63.18626,76962.54,4.8026204,1.4476807
新疆維吾爾自治區|新疆维吾尔自治区,塔城地区,9.479527,10.43097,6.5486937,4.5255365,0.24281633,54.368874,260.06055,53.821484,89975.914,-1.7659272,1.2421677
新疆維吾爾自治區|新疆维吾尔自治区,巴音郭愣蒙古自治州,3.438637,3.7208214,1.3719014,0.6868166,0.16731149,54.46967,258.88736,54.838444,79459.55,1.5386969,1.0797002
新疆維吾爾自治區|新疆维吾尔自治区,昌吉回族自治州,25.614702,25.66903,3.7309868,11.028812,0.5148504,53.259327,260.52673,51.56505,90874.125,-3.1160223,1.6324704
新疆維吾爾自治區|新疆维吾尔自治区,石河子市,110.624886,124.518326,32.29034,64.077545,0.8772266,24.007635,257.64804,65.25601,95629.31,1.4495902,-0.12742844
新疆維吾爾自治區|新疆维吾尔自治区,阿克苏地区,12.327845,13.516591,5.1017528,2.1972897,0.22868225,59.24452,260.7726,60.52379,86059.45,-0.2216082,-1.0323482
新疆維吾爾自治區|新疆维吾尔自治区,阿勒泰地区,1.3714195,1.5308057,0.8915433,0.75511724,0.17462161,60.7775,260.89447,47.003643,89268.1,-6.0056143,3.2921708
江蘇|江苏,南京市,39.140656,62.60006,34.97757,25.61488,1.1460855,43.774,268.14136,67.180305,103789.914,1.0035827,-7.025285
江蘇|江苏,南通市,31.956848,36.940933,13.8537855,13.344523,0.7864808,55.421074,271.9324,79.0293,103693.125,3.1911466,-7.359294
江蘇|江苏,宿迁市,37.01795,60.678387,49.250484,24.612127,1.6748888,63.238678,264.77148,57.615902,104037.67,1.520568,-6.789873
江蘇|江苏,常州市,43.144188,60.29125,29.866215,28.239643,1.2251413,42.665993,269.94757,71.921005,103738.5,1.7816226,-7.8766623
江蘇|江苏,徐州市,36.76925,73.15394,100.53385,40.62303,2.6058168,39.413902,263.6189,49.798553,103861.58,1.0425994,-5.990486
江蘇|江苏,扬州市,35.276188,55.71424,25.574675,22.611511,1.0902596,53.35792,267.55936,70.263275,103929.56,2.2788966,-7.5341177
江蘇|江苏,无锡市,47.194237,59.908607,31.448734,29.365381,1.3871815,38.73049,270.80975,72.76671,103582.8,2.1511025,-7.999388
江蘇|江苏,泰州市,38.829487,51.11043,22.803137,21.869568,1.055796,50.577545,268.8768,69.76003,103804.51,3.1772938,-7.6566243
江蘇|江苏,淮安市,38.400883,59.898987,33.271404,21.26826,1.2982379,59.20323,265.849,64.122284,103958.555,2.230949,-6.9394755
江蘇|江苏,盐城市,30.096739,46.328842,24.36237,19.270838,0.8722017,60.492413,269.39954,74.25034,103871.89,3.9537017,-6.8874106
江蘇|江苏,苏州市,44.92533,51.88694,27.198866,28.592968,1.4599639,39.89703,272.56674,77.37133,103653.5,2.5014007,-8.702358
江蘇|江苏,连云港市,35.412746,61.533943,58.51488,28.854404,1.6703045,51.675503,265.66144,62.119167,103856.48,2.7723045,-6.3000636
江蘇|江苏,镇江市,38.83992,59.5447,32.262745,27.3727,1.1727817,45.167503,268.80002,71.125114,103750.58,1.9139447,-7.649268
江西,上饶市,35.624226,50.221233,15.629087,17.392023,0.62740076,42.195473,272.69778,58.153973,101161.45,-5.054039,-6.912533
江西,九江市,32.168987,47.69963,14.657414,16.856318,0.810665,45.615612,271.23828,57.5147,101143.54,-5.1184,-7.669475
江西,南昌市,35.725975,57.599155,22.462112,21.710825,1.0339975,41.3117,273.99664,59.230858,103121.18,-4.782493,-9.730094
江西,吉安市,43.753838,50.51879,15.44255,17.57149,0.5551624,35.596664,272.90863,78.71455,100445.484,-2.717529,-8.2250185
江西,宜春市,34.945835,50.41917,17.34622,17.54666,0.88463765,40.16354,272.61856,60.92255,101035.64,-4.828922,-7.711964
江西,抚州市,36.70069,46.63024,14.910449,17.035955,0.5923598,38.31136,273.5909,71.46839,100416.47,-2.8644545,-8.2124815
江西,新余市,36.92292,53.01913,17.355324,18.710423,0.7542843,37.658657,273.19214,63.005226,102059.766,-4.6195993,-8.623035
江西,景德镇市,38.179264,54.029835,15.7389,18.208323,0.6228623,41.56005,271.9234,52.20361,102051.23,-3.806576,-7.4408875
江西,萍乡市,49.171024,52.40583,15.2031975,17.548323,0.88086647,32.64019,272.47885,69.54727,99530.93,-5.8229637,-5.4211154
江西,赣州市,46.909363,50.60675,14.291081,15.438875,0.47130427,33.728416,274.34573,87.30389,98480.4,-0.06873325,-8.921302
江西,鹰潭市,35.40916,47.949078,15.173703,17.104568,0.61948264,38.383533,273.98273,59.982433,101801.14,-5.288981,-6.829104
河北,保定市,88.86741,134.90718,82.840576,40.059402,1.8481278,48.825264,260.88565,37.364864,100041.02,0.71872705,-1.2268848
河北,唐山市,39.897373,61.56373,38.31,35.01444,1.2998068,42.379078,260.40988,43.7293,103469.4,2.6862442,-3.9672923
河北,廊坊市,53.634403,81.52116,62.88163,33.709606,1.6226462,43.193764,261.51706,38.866997,104245.12,2.5054142,-4.727928
河北,张家口市,23.53622,31.216776,34.434425,13.137277,0.3674472,55.24908,249.75984,53.936382,88885.77,4.5251255,-4.761384
河北,承德市,12.029423,17.739388,9.029441,10.609101,0.36407658,52.66788,252.90059,50.44981,92392.195,4.6428475,-6.638621
河北,沧州市,83.45117,96.71231,66.751144,32.73473,2.0205383,59.507343,261.19363,43.194073,104302.96,1.6700442,-3.1205897
河北,石家庄市,59.48772,117.21029,91.52734,37.717686,1.3085123,33.182194,262.96936,29.586864,100777.53,2.218687,-1.379649
河北,秦皇岛市,38.168804,64.25262,35.051266,31.428623,1.7351757,42.846542,258.8661,47.02892,100944.555,2.390317,-3.8859763
河北,衡水市,118.57678,179.78241,104.11299,50.526207,2.0568337,33.230476,261.93024,41.928787,104187.51,-0.6562505,0.2877475
河北,邢台市,96.14223,159.92754,120.542885,45.48181,1.6762549,26.599411,263.7617,32.95336,102514.3,1.2089317,-0.7960031
河北,邯郸市,87.72512,145.16747,113.8527,46.561462,1.6430928,24.20752,263.49698,34.950386,101960.95,0.43224218,-1.389416
河南,三门峡市,35.232044,45.871735,34.645653,22.009415,0.6427651,32.387745,261.94876,34.080395,93468.57,1.423897,-2.3205962
河南,信阳市,51.49453,59.646626,17.580795,17.892742,0.73029804,38.240643,267.02295,41.44379,102767.04,-3.712962,-6.216338
河南,南阳市,63.659317,80.138084,34.122513,28.105177,0.84890133,22.177101,267.10867,38.87856,100597.04,-3.3493087,-2.0983305
河南,周口市,60.855236,92.06838,29.29231,26.817581,2.3889945,28.246592,265.53955,41.01626,103775.04,-1.8894255,-4.385205
河南,商丘市,50.642784,89.95702,71.07471,34.40751,2.5503504,27.442406,264.35806,46.822067,103866.47,-0.8427975,-4.7743716
