province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v
內蒙古自治區|内蒙古自治区,通辽市,15.407047,18.102627,12.968326,7.5995417,0.30725178,41.974365,253.17839,68.119354,98584.805,3.5323465,-0.7466613
內蒙古自治區|内蒙古自治区,鄂尔多斯市,60.504185,79.81346,96.92709,30.293585,1.0961459,24.018875,260.88614,36.756836,87323.05,3.0472846,0.45064375
內蒙古自治區|内蒙古自治区,锡林郭勒盟,5.5738916,6.6802034,3.3836553,2.197111,0.21244825,56.00705,247.83014,70.12602,89140.09,4.6405063,1.851576
內蒙古自治區|内蒙古自治区,阿拉善盟,13.483041,17.642328,10.569801,3.2456543,0.31142998,47.519295,261.74158,40.280697,87946.67,4.4672313,-0.6123059
北京|北京,北京|北京,106.27839,144.7069,81.850555,59.788982,2.052569,30.523508,263.09232,43.569023,98649.03,1.4945707,-1.5829554
吉林,吉林市,64.415634,73.97633,16.852365,32.424927,0.8019355,35.954784,249.78777,77.6607,97847.45,2.2426653,2.5201795
吉林,四平市,76.06673,77.76156,19.608603,29.595667,0.90753794,43.042862,249.63326,72.94932,100351.24,1.4929005,0.7667286
吉林,延边朝鲜族自治州,24.910036,27.469715,9.431155,12.352809,0.3409684,35.947536,252.38126,66.76783,94404.63,6.8000727,-0.55818033
吉林,松原市,41.83626,44.11524,11.256345,15.737833,0.60152704,31.64947,249.16933,72.698524,100787.305,2.503385,0.4466443
吉林,白城市,15.300341,17.676777,7.635332,6.7022686,0.29621089,35.884182,251.7478,67.05694,100895.61,2.3478706,-1.0709995
吉林,白山市,28.311502,31.930902,12.648829,15.654159,0.40091833,38.765594,252.70648,73.30148,92490.89,2.0394301,1.4857923
吉林,辽源市,77.872185,84.92192,20.444252,33.46185,0.95843726,41.82724,251.8681,76.27996,98293.13,2.4136033,1.3394415
吉林,通化市,44.39678,50.252705,15.72648,20.088015,0.55941916,32.210194,253.39526,75.49732,96325.945,0.65007985,0.16999526
吉林,长春市,83.918465,94.045074,18.855799,34.191437,1.034183,36.550407,248.21082,74.63341,100312.91,2.6036897,1.44375
四川,乐山市,116.34615,123.339966,41.25211,16.216284,1.1209232,45.60152,272.87164,62.69476,89453.47,-0.93126506,-1.3286165
四川,内江市,82.71029,86.808365,29.539639,28.262274,1.645415,29.950012,277.4262,48.1365,97337.75,-1.9339756,-0.9382079
四川,凉山彝族自治州,21.840355,24.356937,7.2577004,3.0499082,0.30364656,75.748344,277.1431,34.633884,73638.61,7.947473,4.7160077
四川,南充市,96.28982,103.998314,30.133682,13.790019,1.1727779,42.874516,276.78976,47.539467,97401.28,-2.800983,-1.155489
四川,宜宾市,131.37035,160.78343,49.0231,18.65975,1.3102964,43.545074,276.36295,52.341194,95641.64,-0.08732901,-1.394288
四川,巴中市,99.3222,109.82821,30.317879,7.806127,0.78918177,48.40686,273.60165,47.45209,92916.19,-3.7207615,-0.7284276
四川,广元市,85.75854,93.183784,24.975025,6.4454355,0.71827704,49.58121,273.41776,46.336407,91988.99,-2.5226102,-1.4319668
四川,广安市,72.889496,71.74753,35.32608,23.356367,1.2969267,30.660912,277.242,50.686115,97390.03,-1.8807632,0.5142298
四川,德阳市,79.45168,70.21231,22.028826,19.570726,1.0766113,40.292175,274.1549,57.21346,92287.29,-1.750799,-1.355929
四川,成都市,99.12552,97.13915,25.548582,34.234406,1.3578728,32.99609,275.41245,54.675323,94161.24,-1.4242868,-2.050051
四川,攀枝花市,18.177502,21.23402,10.377835,6.817806,0.318013,67.733116,284.15536,30.825117,81193.53,4.5162187,4.930753
四川,泸州市,92.2888,129.69249,37.03069,20.718779,1.2099203,35.134094,275.461,58.499798,93974.77,-2.1969934,0.81303596
四川,甘孜藏族自治州,5.250287,5.5349774,1.0840985,0.43920207,0.14752205,84.14343,266.68475,41.888573,60303.28,12.195281,3.9330802
四川,眉山市,119.137985,121.00718,30.618563,27.5995,1.4912854,36.04402,275.8732,53.247288,94815.74,-1.1017604,-1.2271621
四川,绵阳市,71.82706,71.13763,19.844013,8.392959,0.7587379,50.753048,271.86185,61.76386,88348.46,-1.7367665,-0.47935122
四川,自贡市,112.84114,125.182434,45.2445,28.531641,1.6773815,30.956812,277.47653,47.181225,97256.71,-1.9591548,-0.99444973
四川,资阳市,81.22564,72.90804,21.842138,21.288094,1.4305239,36.995445,277.27292,49.694412,97406.71,-2.0066156,-1.1587596
四川,达州市,95.73014,109.90054,38.197506,13.143235,0.9486835,43.235847,274.68216,53.520546,94589.91,-3.0387392,0.49907377
四川,遂宁市,73.642586,63.54005,22.23717,16.620558,1.3157865,40.250584,277.4923,47.995968,97813.08,-2.5951455,-1.0744742
四川,阿坝藏族羌族自治州,23.338623,23.572313,5.697845,2.5552008,0.29036376,67.422874,266.67432,56.696857,64946.016,3.5793371,2.1721838
四川,雅安市,81.24698,84.43425,23.064358,10.292504,0.8270769,57.36473,268.9641,69.61461,79628.62,-1.6768726,-0.23853958
天津|天津,天津|天津,161.02693,214.02492,122.59335,83.52823,3.5701864,18.28228,263.6392,54.713467,102850.19,0.0521201,-1.2753427
安徽|安徽,亳州市,123.65437,179.48857,101.15085,51.289986,2.8528497,20.853998,270.76544,37.574425,102614.21,-0.8556795,-1.3806922
安徽|安徽,六安市,86.021576,94.63971,30.42352,27.818007,1.2668093,38.333126,271.42657,49.001896,100335.17,-1.4235092,-1.7042751
安徽|安徽,合肥市,110.850334,112.2919,39.43274,31.690086,1.5339372,31.337673,271.95087,46.01278,102425.93,-1.0759083,-2.8566258
安徽|安徽,安庆市,82.76292,90.04667,24.395006,29.235064,1.1144048,34.6816,272.78693,64.78452,100694.15,-2.6146836,-3.8310032
安徽|安徽,宣城市,97.9308,100.911095,40.687046,52.22286,1.3936297,26.568472,271.48715,81.42219,100227.53,-0.91779685,-2.4135563
安徽|安徽,宿州市,93.31991,154.75354,112.82486,64.232605,2.7230864,17.815414,270.00766,44.431637,102555.5,-0.39758757,-1.9144512
安徽|安徽,巢湖市,112.70296,121.06568,45.12386,38.33806,1.329392,34.91375,272.7137,58.48191,102508.29,-1.0648139,-3.257938
安徽|安徽,池州市,91.72886,96.91631,33.561893,42.86854,1.1747686,21.098537,272.18823,82.22001,100506.55,-3.0806737,-3.0629237
安徽|安徽,淮北市,94.95725,166.96138,159.66872,58.02541,2.9450262,15.171024,270.36417,41.138416,102614.586,-0.39107528,-1.4685079
安徽|安徽,淮南市,110.72521,121.77416,59.092514,41.507442,1.9664859,18.120342,271.1662,37.488728,102638.52,-1.4288274,-2.389256
安徽|安徽,滁州市,124.19331,149.0278,60.43502,41.74953,1.75454,31.984749,271.2556,49.637135,102316.234,-0.32251513,-3.1814108
安徽|安徽,芜湖市,125.691086,137.91359,67.32979,58.930046,1.3336195,21.934063,272.77142,69.68182,102482.7,-1.3897847,-2.4955328
安徽|安徽,蚌埠市,95.3071,124.6788,75.87669,48.588997,2.2269993,22.449694,270.64822,42.555233,102631.28,-0.6847354,-2.396176
安徽|安徽,铜陵市,114.18774,125.13629,55.20306,52.156094,1.2294363,22.811987,273.31223,74.68108,102395.62,-2.1582897,-2.2041986
安徽|安徽,阜阳市,153.51126,192.4317,58.265724,40.84266,2.5006106,22.93334,271.35394,33.113693,102587.71,-1.6842467,-1.5630485
安徽|安徽,马鞍山市,137.99849,167.86797,86.7086,65.727005,1.4504436,22.345505,272.7077,58.29842,102780.766,-0.45739087,-3.0912836
安徽|安徽,黄山市,68.707,68.01056,29.3456,37.72785,1.1960782,25.800953,271.17972,89.582375,98138.93,-2.4927504,-2.4159997
寧夏回族自治區|宁夏回族自治区,中卫市,40.601177,50.64019,35.818764,18.384518,0.849919,39.76151,265.62344,32.691746,83700.07,3.122506,-0.6559027
寧夏回族自治區|宁夏回族自治区,吴忠市,59.582565,81.74981,69.02712,24.064117,1.345534,37.686474,264.8708,28.733826,85170.586,3.8269408,-0.28381264
寧夏回族自治區|宁夏回族自治区,固原市,54.50519,60.319225,28.076162,17.31182,0.5971765,37.090374,264.71405,45.863422,81076.3,1.920165,-1.4737145
寧夏回族自治區|宁夏回族自治区,石嘴山市,156.28806,254.20511,267.6732,69.94379,3.024361,16.008387,264.13324,28.197556,87107.99,2.4380257,-0.14368314
寧夏回族自治區|宁夏回族自治区,银川市,111.375015,177.6795,173.97186,51.434204,2.2690783,24.837164,265.33423,26.694267,87371.51,3.4942,0.052491672
山東|山东,东营市,83.3478,101.741684,53.34647,41.02524,1.329197,37.050903,267.09482,78.6165,102876.86,2.2855918,-0.520224
山東|山东,临沂市,149.90143,240.18791,142.57272,93.18407,3.2747366,12.007109,266.66483,53.106483,100956.59,0.1610038,-2.4201934
山東|山东,威海市,35.638477,44.352516,25.513758,22.847034,0.49832073,41.410816,270.33795,68.41092,102067.63,0.5877704,-3.821261
山東|山东,德州市,263.12463,316.7562,163.00285,79.15915,3.7753165,14.922392,265.06326,57.405197,102797.01,-0.13942988,-1.143226
山東|山东,日照市,166.7792,265.51907,175.68742,95.126755,3.2364137,14.372481,266.12875,57.475754,101041.35,0.72051233,-3.3031695
山東|山东,枣庄市,130.794,210.99022,149.26956,92.13763,3.2570689,12.807119,268.17273,46.011917,101653.336,-0.40329832,-1.5442079
山東|山东,泰安市,181.51665,290.96497,130.39331,103.98468,2.3231096,26.536112,266.4956,45.94282,100914.74,-0.9762171,-1.5134418
山東|山东,济南市,207.01132,285.42932,175.13686,100.21423,3.0063298,19.555305,265.0325,57.426014,101518.54,0.23094441,-0.49264047
山東|山东,济宁市,154.09291,240.47745,154.03258,91.40406,2.8780077,14.417043,268.26755,45.45347,102408.57,-1.04173,-1.1610124
山東|山东,淄博市,181.6426,286.19345,132.49966,96.45754,2.849827,19.782051,264.7542,59.453217,100067.55,1.5425055,-0.5871555
山東|山东,滨州,137.43073,141.10924,65.78288,53.653526,2.4847193,31.736277,265.5108,76.43922,102871.64,2.0394468,-0.7499061
山東|山东,潍坊市,176.76785,249.50092,162.39465,94.35794,1.9840834,21.976446,265.14185,68.0016,101712.03,3.2820594,-1.3796617
山東|山东,烟台市,62.124622,76.93598,46.82977,40.096527,0.7943043,37.259605,268.68115,79.48628,101596.93,0.8334069,-1.5804045
山東|山东,聊城市,237.81532,326.15842,151.7195,89.272934,2.8928883,13.97248,267.32394,47.06418,102562.62,-1.5082839,-0.114483744
山東|山东,莱芜市,169.12154,295.3913,115.7427,106.105316,2.518194,28.742329,265.5286,50.55113,98926.0,-0.61855805,-2.2188294
山東|山东,菏泽市,185.37634,292.0977,129.9343,79.30109,3.9732625,20.20324,269.82806,43.77346,102412.484,-1.0347173,-0.18763115
山東|山东,青岛市,146.63382,189.3566,139.16617,82.28707,1.7269044,31.006544,266.4507,78.40577,102256.83,2.5359251,-2.6694634
山西,临汾市,96.680565,113.32356,71.06696,26.05631,1.2244853,24.754702,266.18045,28.6208,90548.305,1.3392745,-1.3514526
山西,吕梁市,97.14705,113.07685,84.11231,24.896416,3.0234241,29.02676,263.28506,32.54641,88005.32,1.4538137,-1.502852
山西,大同市,75.3043,101.944496,99.96214,46.250706,1.2959497,23.820557,257.55392,36.514843,87359.28,5.3578796,-1.2136495
山西,太原市,78.78022,118.31826,81.14289,28.333008,3.0096543,26.296856,264.22015,25.12553,87758.37,3.0437121,-1.9780321
山西,忻州市,45.641518,65.07905,35.09331,24.813961,1.1927512,31.042742,261.12546,30.099873,86249.305,2.9617746,-1.1168989
山西,晋中市,113.628555,148.96861,118.028496,30.100904,2.360675,32.989048,265.2533,25.316994,88822.96,2.0785072,-0.6585615
山西,晋城市,134.96823,166.66028,125.48927,41.30904,1.4015379,29.853586,267.0444,32.064972,90880.77,1.2205762,-0.60861325
山西,朔州市,72.071396,98.18962,58.7031,40.696045,1.519574,20.932657,257.486,37.31715,86822.63,4.967755,-0.19797616
山西,运城县,127.50191,148.93243,86.549805,35.847317,1.4568825,15.163612,269.11606,27.117254,94898.14,1.5334135,-1.0964389
山西,长治市,132.21384,163.72508,151.36589,35.666126,2.2524729,27.931528,265.85126,28.616285,89084.59,1.7564117,-0.22436011
山西,阳泉市,56.620304,120.85857,55.562443,36.275604,1.2648244,25.618757,265.25525,26.451017,90690.26,4.5015373,-1.779142
廣東|广东,东莞市,44.615826,59.468735,19.682112,36.581337,1.2777792,17.486713,283.41257,68.4018,101839.03,-2.640942,-6.0238094
廣東|广东,中山市,48.151985,69.316246,31.533195,49.187546,1.4401875,10.403296,283.50208,71.62705,101870.35,-0.3706153,-7.6444187
廣東|广东,云浮市,29.785748,39.688377,12.060703,15.941956,1.1192259,22.338573,280.546,78.126114,99820.6,-2.2164338,-4.022403
廣東|广东,佛山市,33.430206,46.433155,23.459927,31.056347,1.3785924,11.018905,280.71866,71.31954,101978.19,-1.8492013,-8.125828
廣東|广东,广州市,39.195625,49.763924,18.201433,29.963894,1.2805763,15.671252,281.21786,72.092316,101028.4,-1.8023942,-7.379286
廣東|广东,惠州市,40.894012,52.89865,11.023412,18.792011,1.0458869,29.098074,281.28125,73.92146,99931.36,-2.689767,-7.8110414
廣東|广东,揭阳市,48.218193,59.15436,12.718117,14.892247,0.56929713,35.737385,285.36646,70.10147,100580.86,0.5529372,-7.3682804
廣東|广东,梅州市,50.38013,59.27411,12.254367,11.526395,0.5225743,41.490353,279.7477,79.9896,98443.68,1.2429353,-4.944617
廣東|广东,汕头市,44.745407,53.741898,14.858699,18.033611,0.49221346,37.28628,287.10706,70.64491,101591.09,-0.124472275,-6.5598087
廣東|广东,汕尾市,38.05452,50.742577,8.935004,12.317972,0.71264404,38.93742,284.93558,71.12635,100166.09,-0.35111436,-7.626539
廣東|广东,江门市,35.55739,49.033695,20.575655,27.252533,1.1808318,19.713762,282.2803,73.78816,101259.47,-1.8713464,-9.052324
廣東|广东,河源市,49.039192,60.248745,12.067619,14.501671,0.7518985,33.98372,277.7264,79.51963,98723.96,-0.89021134,-7.5424714
廣東|广东,深圳市,46.31831,67.12337,16.832151,39.4527,1.27441,18.20353,282.67798,69.983986,101205.94,-3.286081,-8.319038
廣東|广东,清远市,46.134205,60.957302,15.45538,18.761627,0.94732666,26.232492,275.86932,81.42102,98235.86,-1.8444326,-7.0604987
廣東|广东,湛江市,68.198235,78.61273,10.676942,15.416946,0.56619984,36.33708,284.91577,72.83941,101655.375,-1.7214954,-6.2211485
廣東|广东,潮州市,40.443615,50.526104,12.494323,15.873147,0.4732285,38.270573,285.7452,74.65892,99885.78,0.7193421,-6.023565
廣東|广东,珠海市,46.597683,67.51195,30.398624,45.86146,1.2231307,18.169018,284.60727,73.23614,101847.336,-1.0295645,-8.93273
廣東|广东,肇庆市,26.783226,37.18586,12.609477,16.072296,1.110699,22.100864,279.81863,73.93744,99890.52,-2.9613874,-5.257035
廣東|广东,茂名市,53.250874,62.395573,10.007811,11.048623,0.613561,39.912846,283.45563,73.014725,99785.26,-3.0186603,-5.540635
廣東|广东,阳江市,35.040348,45.08688,11.034159,13.110694,0.80641025,32.316742,282.38483,73.24648,100366.06,-2.586665,-7.8556743
廣東|广东,韶关市,65.12073,78.4507,16.996832,15.987085,0.7421023,34.993484,275.05914,83.20845,97579.36,-1.5096792,-5.3020244
廣西壯族自治區|广西壮族自治区,北海市,56.288956,66.41702,11.718987,9.415003,0.6805431,45.25669,283.37543,66.36728,101769.82,-2.056079,-6.8039184
廣西壯族自治區|广西壮族自治区,南宁市,41.763153,48.5041,13.682144,12.910677,0.9584147,33.920643,280.0901,62.611267,99965.25,-2.693097,-5.5305963
廣西壯族自治區|广西壮族自治区,崇左市,38.487103,45.023777,12.020173,7.8916965,0.7110537,43.383797,280.2335,61.110012,98618.484,-2.8719256,-3.8840594
廣西壯族自治區|广西壮族自治区,来宾市,59.608498,70.995995,18.728624,10.393491,0.7441227,48.0456,278.54346,67.20439,98804.42,-1.8441085,-5.907891
廣西壯族自治區|广西壮族自治区,柳州市,83.24919,94.01563,22.495455,8.649618,0.6929272,58.05232,276.10526,65.53737,98065.15,-2.419053,-5.7392406
廣西壯族自治區|广西壮族自治区,桂林市,101.80847,114.01473,24.957546,9.996047,0.77497023,55.427933,273.99072,73.882706,96473.336,-3.8820524,-4.712528
廣西壯族自治區|广西壮族自治区,梧州市,53.342995,64.64218,14.199301,9.396644,0.7702825,44.153736,279.75043,71.61575,99587.766,-2.340485,-5.695834
廣西壯族自治區|广西壮族自治区,河池市,64.02554,74.169945,15.877976,4.8029194,0.63977027,56.191833,276.6479,60.06946,95657.25,-3.0305786,-2.8687985
廣西壯族自治區|广西壮族自治区,玉林市,67.55608,77.2538,13.023553,8.927451,0.66492003,46.669834,281.51978,71.39694,99958.88,-3.2440786,-6.8082337
廣西壯族自治區|广西壮族自治区,百色市,51.127476,57.552643,12.2431755,4.5456347,0.5018951,54.805904,278.15656,65.25661,93501.79,-2.2960584,0.040561095
廣西壯族自治區|广西壮族自治区,贵港市,66.605965,76.81669,14.206754,8.403269,0.7135159,49.64909,280.45532,67.396164,100475.51,-3.2769725,-4.919848
廣西壯族自治區|广西壮族自治区,贺州市,61.384533,76.39602,16.607494,9.663597,0.74726516,49.52275,276.22534,75.46709,97649.75,-2.9526343,-7.119439
廣西壯族自治區|广西壮族自治区,钦州市,44.311913,52.245853,11.76526,10.206322,0.8532191,38.50276,281.79993,66.05007,101079.35,-2.1672845,-7.2306867
廣西壯族自治區|广西壮族自治区,防城港市,39.66043,46.39155,13.041549,10.032529,0.75791854,38.874107,280.80164,65.62238,99431.78,-1.3635609,-6.847102
新疆維吾爾自治區|新疆维吾尔自治区,乌鲁木齐市,16.34698,18.28361,4.1357145,11.889028,0.6215433,56.126476,259.15265,45.84656,80788.266,2.3684692,0.067537315
新疆維吾爾自治區|新疆维吾尔自治区,伊犁哈萨克自治州,3.6595864,4.2419786,2.3944547,2.1542175,0.1768797,61.211266,262.1124,34.898037,80507.35,-0.009427879,1.0947006
新疆維吾爾自治區|新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,3.961707,4.4317803,1.3734944,1.1682864,0.17008933,70.81824,259.30344,37.226078,69871.94,4.1150274,-0.40701485
新疆維吾爾自治區|新疆维吾尔自治区,克拉玛依市,14.38748,15.988096,11.774811,6.71085,0.26013568,44.842384,255.10085,73.14886,98997.32,-2.6452036,-1.8591942
新疆維吾爾自治區|新疆维吾尔自治区,博尔塔拉蒙古自治州,6.5382004,7.392404,4.150972,2.7980962,0.21672198,56.652374,259.4619,52.573627,87160.02,1.1208986,0.9144984
新疆維吾爾自治區|新疆维吾尔自治区,吐鲁番地区,7.8541083,8.472389,3.1524456,1.8214642,0.22143388,57.25907,260.69565,57.724106,91110.18,1.0455358,0.34041294
新疆維吾爾自治區|新疆维吾尔自治区,和田地区,6.0196347,6.520947,1.2735882,0.7996824,0.17585991,66.66688,257.9471,55.2343,74856.58,2.0811348,1.005014
新疆維吾爾自治區|新疆维吾尔自治区,哈密地区,6.089494,6.62506,3.0318928,1.4160664,0.16092664,54.105526,259.89157,55.170364,88904.23,2.3545144,0.49835205
新疆維吾爾自治區|新疆维吾尔自治区,喀什地区,18.056711,19.926624,4.93002,2.8274622,0.26612398,68.36007,257.80826,61.24254,76855.64,3.3689582,1.0337316
新疆維吾爾自治區|新疆维吾尔自治区,塔城地区,9.27469,10.256666,6.49934,4.291337,0.2604775,52.57527,257.52942,59.660835,90051.695,0.25662053,-0.08123131
新疆維吾爾自治區|新疆维吾尔自治区,巴音郭愣蒙古自治州,5.0021443,5.3360577,1.4851846,0.4985918,0.1686471,58.089367,258.97345,51.166122,79374.586,1.9486452,0.2819988
新疆維吾爾自治區|新疆维吾尔自治区,昌吉回族自治州,28.283062,29.033422,9.6865835,13.935687,0.7596784,45.61031,258.28873,65.88829,90996.24,-0.16988426,0.7627497
新疆維吾爾自治區|新疆维吾尔自治区,石河子市,39.17522,45.349712,22.595211,29.639553,0.91494536,39.1427,259.87424,59.11962,95717.58,0.8167399,0.2194311
新疆維吾爾自治區|新疆维吾尔自治区,阿克苏地区,14.18402,15.451962,4.341627,1.7386668,0.23556745,59.80452,261.5949,57.397564,85942.47,0.60636926,-0.8295058
新疆維吾爾自治區|新疆维吾尔自治区,阿勒泰地区,9.26273,9.791181,4.5848646,2.2267618,0.22066195,53.32686,254.91481,72.86303,89227.12,-2.2426033,1.8822272
江蘇|江苏,南京市,125.68512,165.94936,85.44655,62.233593,1.5223857,23.95219,272.27557,53.951492,102637.055,0.07396627,-3.3634913
江蘇|江苏,南通市,95.2877,98.143936,35.53622,28.24798,1.1999221,51.397278,274.40015,65.16454,102680.11,2.1419253,-4.2482634
江蘇|江苏,宿迁市,124.663704,173.17987,105.069115,70.41896,2.186568,20.650373,270.1131,48.989334,102790.01,0.24741802,-3.2518914
江蘇|江苏,常州市,120.050316,136.48,63.59862,63.88915,1.5131474,29.938374,273.28482,56.831158,102648.016,0.6801224,-3.812507
江蘇|江苏,徐州市,107.670074,177.00597,130.94398,81.403984,3.0936687,14.440593,269.17206,47.712364,102547.07,-0.2928279,-1.8917323
江蘇|江苏,扬州市,105.02172,152.13734,62.580032,53.66622,1.5973821,34.671654,271.95056,54.584488,102780.53,0.6240433,-3.9296937
江蘇|江苏,无锡市,121.171265,124.28618,59.15747,61.432274,1.637014,26.824045,273.7172,60.08252,102528.81,1.082093,-3.9744785
江蘇|江苏,泰州市,110.95937,136.40279,55.19228,48.270306,1.62031,36.274128,272.36917,54.925358,102705.79,1.3910798,-4.0304894
江蘇|江苏,淮安市,129.17963,187.89247,84.84456,61.510715,1.8154362,28.339025,270.97116,54.754765,102754.83,0.5378367,-3.5588844
江蘇|江苏,盐城市,97.70432,147.78416,78.13278,60.97413,1.5660256,41.73358,272.45032,62.65092,102757.945,2.4170072,-3.958
江蘇|江苏,苏州市,106.551674,99.40344,45.179314,52.60135,1.6029721,28.387754,274.9285,67.23739,102651.14,1.0782223,-4.8499484
江蘇|江苏,连云港市,133.00565,206.03526,160.3182,84.238785,2.9382892,15.969283,269.65875,53.54552,102643.67,1.8103086,-3.3041236
江蘇|江苏,镇江市,116.7378,146.46556,73.07397,60.60327,1.5076659,26.858042,272.51886,51.928913,102633.586,0.6659352,-3.7532125
江西,上饶市,64.65591,68.7571,28.281193,38.79441,1.0722735,25.281574,273.2885,88.72537,100303.44,-2.3837297,-2.6240532
江西,九江市,72.31761,74.599,26.04221,31.792028,1.1930695,28.8843,273.19815,81.73146,100177.94,-2.323073,-3.754354
江西,南昌市,80.54338,80.6488,37.126778,43.451107,1.2792642,20.608517,275.24185,85.80294,102199.29,-1.4416463,-4.211349
江西,吉安市,95.32889,100.11813,23.806643,23.142689,0.9053721,30.437708,273.27542,89.27235,99707.41,-0.5015622,-3.9754765
江西,宜春市,76.18104,78.9751,28.97475,31.721169,1.1938875,25.41519,273.3493,85.51505,100180.1,-1.1170491,-3.3479908
江西,抚州市,80.20119,82.00807,22.873241,26.876862,0.85574055,31.781195,273.29742,92.11571,99707.16,-0.5055086,-3.1428082
江西,新余市,79.7531,84.26079,28.634857,32.769478,1.1399422,22.67634,273.65372,85.86283,101219.38,-0.42457533,-3.5417657
江西,景德镇市,66.815186,70.196625,27.365698,36.115463,1.0681123,24.92997,273.624,82.82269,101120.195,-2.142254,-2.8504896
江西,萍乡市,114.97154,114.40439,28.216457,24.399025,1.1988493,21.20261,272.453,85.497696,98753.34,-1.7443436,-2.128665
江西,赣州市,75.78294,84.76967,15.861704,12.44666,0.6131956,43.80337,273.67175,88.573204,97910.0,-0.37146372,-5.315663
江西,鹰潭市,76.50962,79.419205,26.382427,34.31577,0.93951094,27.167326,273.34702,92.99965,100999.93,-2.183528,-1.6301461
河北,保定市,286.68106,359.51752,175.26825,90.91094,3.7984061,43.00931,264.21158,43.51941,98776.66,0.49104172,0.0017290951
河北,唐山市,166.72787,216.36594,116.546104,84.80877,3.8564363,21.481638,262.99493,56.841568,102246.48,-0.27506384,-2.8129416
河北,廊坊市,178.92654,227.54381,124.873886,87.55297,3.5474596,19.651705,263.79248,53.25251,102889.41,0.3149441,-1.2919323
河北,张家口市,42.733624,68.971,61.954803,31.14988,0.7262312,43.684074,255.38983,43.89824,87795.37,4.630233,-1.8229423
河北,承德市,40.824253,61.4764,35.569294,28.711554,1.0559436,43.601624,256.34338,54.32004,91353.3,3.3456235,-3.4880195
河北,沧州市,244.26576,245.48924,138.66661,75.574615,4.165942,27.333057,264.64307,58.479218,102914.7,0.30853993,-1.9616047
河北,石家庄市,291.52066,498.56522,225.58174,88.48912,4.2316914,22.913614,266.04614,41.01144,99461.16,-0.23618698,0.5053823
河北,秦皇岛市,123.32305,194.4642,104.03621,71.330956,4.083531,28.459293,261.4709,62.241436,99819.37,0.11651601,-2.3092697
河北,衡水市,365.52066,501.10162,201.47856,83.5938,4.6795797,19.983505,265.09366,52.249493,102781.2,-0.98524284,-0.17732324
河北,邢台市,288.42102,475.03537,231.88148,82.362495,4.225552,17.188831,267.34653,42.380207,101130.65,-0.87644005,0.8848324
河北,邯郸市,263.58017,392.92773,219.3366,85.994965,4.455944,13.276798,268.10745,40.708027,100567.5,-0.83647573,0.31596816
河南,三门峡市,116.626045,134.57152,63.311604,37.735794,1.340653,17.508387,268.05698,31.536459,92358.664,1.8526936,-1.0928451
河南,信阳市,195.22261,188.22162,32.29168,28.092358,1.3824255,30.024954,271.56845,40.007996,101472.37,-2.200233,-1.6998073
河南,南阳市,196.60402,233.39795,70.17028,35.92732,1.6567532,21.434278,271.84888,35.022644,99282.01,-0.83883035,-0.38478276
河南,周口市,220.12274,320.72845,69.52242,51.75,4.5236535,69.611084,270.95056,40.27164,102351.91,-0.91939515,0.2292692
河南,商丘市,168.63928,260.48993,126.7891,61.14594,3.8292346,31.754084,270.4635,42.261414,102453.35,-0.4000536,-0.2361338
