province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v
安徽|安徽,宿州市,35.327007,86.223175,67.475174,37.446037,2.072808,37.57737,266.10547,49.434788,103368.72,-1.0237606,-7.9778757
安徽|安徽,巢湖市,53.27049,80.24176,19.201939,21.800968,1.1860765,36.62535,271.5818,63.557552,103059.93,-3.5762222,-8.426606
安徽|安徽,池州市,72.00125,89.28127,26.731857,32.06134,0.9792913,24.154558,272.7151,78.985634,100881.27,-5.4651384,-7.7036815
安徽|安徽,淮北市,38.333885,93.84864,102.894356,42.782078,2.1495175,25.964462,266.56583,47.51497,103440.125,-1.7170916,-8.023726
安徽|安徽,淮南市,47.530308,73.70009,26.660458,27.03057,1.3218186,25.030352,268.60684,48.85359,103359.055,-3.3120122,-8.529892
安徽|安徽,滁州市,40.70596,70.21402,19.09048,19.47967,1.174105,44.39766,269.11157,59.013973,102959.64,-1.787063,-8.765275
安徽|安徽,芜湖市,68.77481,107.41173,30.539764,30.72007,1.3548921,30.552105,272.1361,68.32438,102981.22,-3.7545118,-7.7302103
安徽|安徽,蚌埠市,38.18034,75.197525,40.455597,27.844225,1.6619539,36.90648,267.69827,51.047977,103375.34,-2.0086062,-8.285023
安徽|安徽,铜陵市,63.983295,93.01516,26.586245,27.360392,1.1761308,29.87304,272.84454,70.73321,102891.02,-4.7361994,-7.851128
安徽|安徽,阜阳市,51.706562,76.98583,24.724392,28.263226,1.1150576,25.863955,268.68073,46.27004,103364.97,-4.5933123,-7.8612638
安徽|安徽,马鞍山市,62.098507,111.581436,33.253757,33.39714,1.4348431,33.387337,271.55267,62.408195,103312.016,-2.629876,-8.588602
安徽|安徽,黄山市,75.72751,77.898674,25.539728,29.158623,0.95972174,27.99314,273.47202,77.24792,98445.055,-4.221187,-6.309903
寧夏回族自治區|宁夏回族自治区,中卫市,22.91331,28.820322,38.491028,17.72152,0.60351306,31.64436,258.90854,56.57945,84265.46,-3.1082656,-2.3200378
寧夏回族自治區|宁夏回族自治区,吴忠市,18.955786,24.694166,43.034847,11.762165,0.568445,39.627857,258.71478,53.745964,85846.82,-2.5469759,-2.8685122
寧夏回族自治區|宁夏回族自治区,固原市,25.733309,29.577715,16.58757,10.672818,0.62304914,33.564205,261.10663,61.37045,81497.58,-3.1535516,-0.6332653
寧夏回族自治區|宁夏回族自治区,石嘴山市,25.078468,39.734684,22.267416,22.16381,1.2738086,41.509083,255.57861,39.29495,88055.49,-2.1775215,-2.3864317
寧夏回族自治區|宁夏回族自治区,银川市,21.22924,35.050396,73.424614,16.319107,1.024215,44.779053,257.73917,42.424515,88248.2,-3.028686,-3.0748136
山東|山东,东营市,18.449303,28.782976,17.880959,15.517761,0.7446772,47.0715,262.7884,60.367386,103658.5,7.435202,-5.4610834
山東|山东,临沂市,26.218744,58.75187,45.017323,30.904612,1.5367678,39.59116,262.39822,46.260315,101723.69,2.447416,-7.184035
山東|山东,威海市,14.810939,18.986986,11.695576,9.785489,0.33683583,57.70524,266.11523,76.9765,102478.12,6.90251,-5.458479
山東|山东,德州市,35.63718,53.690445,37.975124,23.652363,1.3978977,52.215786,260.5938,40.968697,103809.76,1.2460473,-5.494917
山東|山东,日照市,27.394777,51.38774,38.487976,26.612799,1.204333,37.44696,261.8529,51.218483,101762.1,3.8342173,-7.196489
山東|山东,枣庄市,30.370628,71.88142,64.97385,37.058056,2.049417,34.972458,263.29666,45.121826,102508.54,0.48956302,-7.292026
山東|山东,泰安市,28.386759,58.261917,35.294907,29.636765,1.2854977,39.16013,261.00854,45.475445,101805.59,0.8309011,-7.2446365
山東|山东,济南市,31.629934,56.445423,39.604275,26.904001,1.3916651,44.896477,259.779,47.244335,102462.125,2.0034397,-5.936669
山東|山东,济宁市,34.99587,83.270645,64.149574,37.534164,1.9880309,27.396706,263.1502,45.490234,103356.57,-0.2595536,-6.942094
山東|山东,淄博市,31.911139,59.067333,37.21558,29.835468,1.2040235,35.736217,258.8198,50.676662,100883.52,4.7855253,-5.8123937
山東|山东,滨州,27.107952,37.809338,23.611479,17.466131,1.1849508,53.916466,260.47937,47.456356,103774.42,6.369129,-5.8032956
山東|山东,潍坊市,32.294525,51.66725,38.92772,27.677101,1.0086697,33.666843,260.90704,59.02661,102451.64,7.9727793,-5.3827515
山東|山东,烟台市,15.546915,20.43935,11.662302,9.762841,0.4050656,58.69977,265.28748,77.652016,102092.91,6.1015906,-5.913572
山東|山东,聊城市,29.085993,59.124138,39.61907,28.906466,1.4495388,33.85788,262.31302,40.93222,103598.65,-0.742064,-4.7935405
山東|山东,莱芜市,27.426702,53.598904,34.787655,27.55434,1.1250491,40.235634,258.81714,48.17682,99714.93,2.5475917,-8.061348
山東|山东,菏泽市,45.01071,92.74149,43.5194,33.618786,2.3649657,24.474573,264.27145,47.12182,103407.195,-1.556286,-6.586609
山東|山东,青岛市,26.59544,38.28037,31.459194,19.485056,0.9587734,49.631775,263.70923,73.471016,102870.234,8.107885,-4.882513
山西,临汾市,26.735859,33.3352,25.97041,13.678775,0.86561525,40.067104,259.79398,39.320972,91331.25,1.1090053,-6.2464633
山西,吕梁市,27.947838,33.428486,25.386599,14.053349,2.0153027,39.90621,252.94681,48.22517,88813.05,1.1200869,-5.6469517
山西,大同市,25.727013,30.457611,39.104313,18.018156,1.1166291,42.668285,248.33765,53.818546,88098.36,4.9842324,-6.4413652
山西,太原市,24.493273,34.480305,29.156538,13.491699,2.8685896,40.42858,252.8065,43.019287,88518.164,4.0564733,-6.4408236
山西,忻州市,22.679764,30.330826,21.506763,17.299267,1.4067662,37.877056,248.69235,53.215183,86974.7,3.096107,-5.4981027
山西,晋中市,28.362402,39.527462,35.017265,11.338629,2.3819711,38.591423,254.5353,42.14266,89553.21,3.5591037,-5.983693
山西,晋城市,52.1143,74.03864,55.333973,25.729015,1.3221166,33.04267,261.09424,40.378605,91623.14,0.64376414,-4.817019
山西,朔州市,29.143385,40.507114,32.113346,25.82635,2.0422318,31.598015,246.82837,57.78091,87626.59,4.572397,-4.052381
山西,运城县,42.56123,59.493835,40.558765,23.323805,0.7781288,31.453457,265.32217,40.44468,95741.31,-1.5428202,-5.2517257
山西,长治市,35.39571,49.831642,47.441254,17.368214,2.0962577,33.66351,257.1028,41.475674,89803.586,2.6848826,-5.487121
山西,阳泉市,20.87496,33.4016,29.94558,14.12219,1.1997628,44.26317,253.7722,40.807617,91505.164,8.857533,-7.5861793
廣東|广东,东莞市,60.448174,92.32265,22.025002,57.65762,1.2655531,30.24745,286.42285,53.270687,101851.0,-3.4913347,-4.4629464
廣東|广东,中山市,69.9151,109.14586,38.59299,79.928734,1.502016,28.044807,287.5085,58.3897,101865.89,-1.7125385,-5.54348
廣東|广东,云浮市,41.493362,62.617867,16.330603,35.25165,0.9383752,32.456585,284.63535,55.87433,99784.05,-3.327077,-2.308892
廣東|广东,佛山市,62.458904,90.92354,40.48804,66.74986,1.4384656,18.318388,284.89355,55.792824,101933.3,-1.5014179,-5.2545857
廣東|广东,广州市,57.428585,80.57786,21.876587,50.79604,1.1498742,30.043926,285.6991,55.17411,101023.45,-2.7553706,-4.652196
廣東|广东,惠州市,57.538692,83.32481,10.369428,28.271793,0.864708,42.426216,284.9468,56.327972,99977.64,-2.9272637,-5.5733924
廣東|广东,揭阳市,51.931366,63.159214,14.704039,21.298203,0.52733237,40.6101,287.42993,58.069824,100691.29,-1.3002241,-5.7754464
廣東|广东,梅州市,47.04109,56.503864,13.753799,16.638954,0.46512932,44.4609,283.55612,60.743534,98515.9,-0.779055,-3.4288013
廣東|广东,汕头市,36.049458,44.44878,15.03146,19.353477,0.41182226,43.21987,288.64484,61.699078,101702.81,-2.1713462,-5.4671507
廣東|广东,汕尾市,56.846287,76.59486,10.716817,22.737265,0.7071138,47.610752,287.59018,57.089306,100267.82,-1.9409763,-5.8006034
廣東|广东,江门市,57.09985,85.65706,35.134163,66.49783,1.2380029,26.27708,286.29654,57.353786,101245.69,-2.065355,-6.1041694
廣東|广东,河源市,59.679543,77.18771,11.096765,17.807371,0.62543666,43.228226,282.57227,58.33152,98760.836,-1.6495887,-5.0455985
廣東|广东,深圳市,70.0022,108.397835,18.171303,62.935047,1.3176064,28.21349,285.55695,54.58986,101243.19,-3.4187708,-5.9326286
廣東|广东,清远市,54.67599,69.383255,14.31135,20.464748,0.67116666,39.899887,282.5827,56.51663,98220.266,-2.3304079,-4.0191755
廣東|广东,湛江市,49.355865,60.548756,13.6675825,27.73964,0.43498367,38.87045,290.35574,64.15359,101543.555,-5.3590174,-2.7686489
廣東|广东,潮州市,35.998276,47.08958,12.565464,18.056927,0.43732628,40.30233,287.31445,62.01533,100009.55,-2.037585,-5.3253145
廣東|广东,珠海市,64.22678,99.508736,36.48747,73.25542,1.329633,37.76209,288.4875,60.385376,101853.375,-2.163055,-6.4591856
廣東|广东,肇庆市,40.10771,59.61842,12.447403,25.50418,0.85279804,36.57004,284.41675,54.892117,99865.77,-3.5339162,-3.2174532
廣東|广东,茂名市,43.84076,53.026516,13.2249365,17.590164,0.5191802,38.56507,287.83868,56.809902,99755.78,-4.3553796,-2.603583
廣東|广东,阳江市,46.112633,63.85765,18.344479,34.782497,0.8096171,34.239662,286.33508,52.944164,100352.57,-3.2001758,-5.022882
廣東|广东,韶关市,58.954323,69.05197,15.239368,13.865748,0.5152108,42.69867,281.2768,56.883156,97575.09,-2.6430707,-3.4410074
廣西壯族自治區|广西壮族自治区,北海市,73.63002,83.701775,12.060651,14.602308,0.7070798,39.61098,288.69254,57.579243,101605.39,-4.359421,-2.8501244
廣西壯族自治區|广西壮族自治区,南宁市,95.69608,115.546234,21.218197,34.726818,0.9922633,33.00421,285.3425,50.791492,99766.99,-3.4247463,-1.5982304
廣西壯族自治區|广西壮族自治区,崇左市,84.10299,95.466934,16.968384,20.304125,0.81141734,42.39583,285.46176,57.541843,98401.6,-2.5965936,0.34878883
廣西壯族自治區|广西壮族自治区,来宾市,68.725655,77.90944,26.02154,17.441687,0.6267993,43.980206,284.37637,50.905632,98667.12,-2.855198,-1.4993682
廣西壯族自治區|广西壮族自治区,柳州市,59.558872,67.17142,22.781214,11.207675,0.49285942,48.012997,282.6737,47.034203,97922.35,-3.5956717,-1.6866134
廣西壯族自治區|广西壮族自治区,桂林市,68.92533,77.38301,21.85481,9.713392,0.54225403,48.72729,280.8534,50.743813,96413.99,-4.2778935,-3.0960276
廣西壯族自治區|广西壮族自治区,梧州市,45.217495,57.472134,13.319399,12.45696,0.5923268,45.579662,284.53363,57.903572,99519.83,-3.8995209,-1.6540484
廣西壯族自治區|广西壮族自治区,河池市,56.296192,64.16481,21.821924,10.232583,0.47744045,47.559475,282.07257,52.25627,95502.8,-3.793952,1.0786905
廣西壯族自治區|广西壮族自治区,玉林市,64.536385,72.06445,13.575915,13.40116,0.5963896,42.710724,286.8841,58.92984,99859.8,-3.8578904,-2.781379
廣西壯族自治區|广西壮族自治区,百色市,46.81647,52.405006,14.319824,7.6726336,0.44404513,56.379063,283.64108,65.136116,93308.16,-2.3256977,3.0402782
廣西壯族自治區|广西壮族自治区,贵港市,66.46729,75.34161,13.351169,11.880419,0.5993067,46.57035,285.25555,55.955223,100342.37,-4.3455367,-2.4671633
廣西壯族自治區|广西壮族自治区,贺州市,51.91997,63.71711,14.575362,9.365262,0.5253152,48.173676,283.2152,57.285633,97603.27,-3.0417793,-2.7753787
廣西壯族自治區|广西壮族自治区,钦州市,91.67466,111.47179,13.566656,22.684927,0.95166373,36.628807,287.31775,55.322388,100896.85,-3.7185595,-3.2879431
廣西壯族自治區|广西壮族自治区,防城港市,82.2959,96.080124,14.361958,19.860756,0.82465196,39.597244,286.72513,56.946915,99245.03,-3.1101577,-2.4215782
新疆維吾爾自治區|新疆维吾尔自治区,乌鲁木齐市,31.413275,39.069057,6.985767,17.45989,0.85192806,59.73623,262.2676,46.131763,81142.06,1.9869033,-0.6814553
新疆維吾爾自治區|新疆维吾尔自治区,伊犁哈萨克自治州,7.796442,8.771197,5.2777624,3.2960274,0.25075078,62.00057,261.67502,63.308964,80955.25,-0.2451026,1.2840807
新疆維吾爾自治區|新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,1.560323,1.7857927,0.6296934,1.3418158,0.18502373,66.83787,258.8865,41.571934,70058.875,3.4997947,-3.5385156
新疆維吾爾自治區|新疆维吾尔自治区,克拉玛依市,9.760163,11.1430025,9.632366,6.1241,0.22627889,55.320396,257.45947,68.63713,99216.55,-1.9974225,-1.4937155
新疆維吾爾自治區|新疆维吾尔自治区,博尔塔拉蒙古自治州,9.615844,10.748587,6.3192587,3.292663,0.24582094,59.901093,262.29205,65.29407,87500.17,0.4011505,1.1687776
新疆維吾爾自治區|新疆维吾尔自治区,吐鲁番地区,5.5466866,6.6107893,2.4280171,1.6607391,0.2489435,61.179955,262.3374,50.87971,91311.19,-0.1871123,0.0016070356
新疆維吾爾自治區|新疆维吾尔自治区,和田地区,6.8343415,7.430194,1.6613891,0.95949644,0.18678626,61.454998,260.1756,54.78049,74778.15,4.760684,0.85337377
新疆維吾爾自治區|新疆维吾尔自治区,哈密地区,1.9518707,2.1621103,1.2769053,0.78794146,0.17613064,53.939194,260.13208,48.685394,89289.016,-3.4222615,1.7336276
新疆維吾爾自治區|新疆维吾尔自治区,喀什地区,13.946058,15.3562155,3.7026932,2.4948559,0.2515939,66.29011,260.8042,51.391376,76992.89,4.477431,0.17707187
新疆維吾爾自治區|新疆维吾尔自治区,塔城地区,8.139377,9.126284,5.2897496,3.705624,0.25420946,58.529453,260.65683,65.63176,90383.09,0.096782506,-0.50501645
新疆維吾爾自治區|新疆维吾尔自治区,巴音郭愣蒙古自治州,4.534653,4.9281735,1.8177301,0.80925566,0.17901325,55.648235,260.7021,58.575497,79525.24,2.1185226,-0.064606145
新疆維吾爾自治區|新疆维吾尔自治区,昌吉回族自治州,27.585865,30.116655,8.33937,15.197287,0.76894134,52.761,260.5934,52.292904,91284.78,-2.6078887,1.1361216
新疆維吾爾自治區|新疆维吾尔自治区,石河子市,56.11583,66.20874,31.368515,47.77057,1.4888296,35.725964,263.5819,49.82264,95979.14,2.8336282,-0.24862842
新疆維吾爾自治區|新疆维吾尔自治区,阿克苏地区,12.473569,13.686257,4.6848164,2.0750117,0.24696818,59.59158,262.74405,59.344795,86082.7,-0.70236987,-1.501259
新疆維吾爾自治區|新疆维吾尔自治区,阿勒泰地区,1.2173736,1.391526,0.75889003,0.8206889,0.17358159,60.675407,260.1195,45.54295,89611.766,-4.864289,3.6809163
江蘇|江苏,南京市,51.048965,97.528595,28.943884,31.84718,1.2956455,37.131905,270.73822,61.603157,103198.76,-1.6372821,-8.712245
江蘇|江苏,南通市,45.810806,66.16064,14.647313,20.327923,0.8441374,51.113075,274.18567,61.84475,103161.625,2.0577567,-8.463198
江蘇|江苏,宿迁市,29.603302,65.15993,36.897743,23.38512,1.5750133,66.215355,266.75674,52.994186,103529.48,0.568964,-8.4379015
江蘇|江苏,常州市,58.14173,98.25032,28.893515,35.339176,1.3602092,37.41634,273.03833,62.29767,103141.805,-1.1113499,-9.167242
江蘇|江苏,徐州市,33.398018,82.13994,73.25226,38.7009,2.2448578,41.7328,265.13562,47.77344,103378.43,0.2317126,-7.6276546
江蘇|江苏,扬州市,35.749702,71.58938,19.596928,22.364828,1.0073593,52.788956,269.90546,58.59298,103385.14,0.7063865,-9.074366
江蘇|江苏,无锡市,62.780403,101.96948,31.910137,38.200207,1.5052114,35.559414,273.9948,62.840324,102992.23,-0.7475239,-8.927269
江蘇|江苏,泰州市,42.32291,70.86434,19.51711,22.634354,0.9829033,52.922314,271.3764,57.33907,103263.62,1.3858491,-8.786241
江蘇|江苏,淮安市,30.079609,64.52015,22.110405,19.051945,1.1474646,63.47714,268.1195,56.161648,103432.42,0.988871,-8.879996
江蘇|江苏,盐城市,23.186327,45.275166,15.587772,15.146617,0.70163924,66.7999,270.74084,57.016815,103359.07,3.7832036,-8.185682
江蘇|江苏,苏州市,61.698837,95.7819,26.630327,39.10981,1.5547278,35.808052,275.45328,65.43941,103079.36,-0.6383503,-9.344849
江蘇|江苏,连云港市,21.68466,50.177845,39.962135,22.200573,1.4298183,61.624058,266.19873,50.231007,103367.766,3.2490323,-7.980528
江蘇|江苏,镇江市,50.844547,90.69434,29.174856,32.068996,1.2514526,39.62611,271.38348,60.358265,103179.04,-0.51521033,-8.991169
江西,上饶市,75.11964,96.68293,25.910006,30.317078,0.87776273,32.252655,277.8915,63.042404,100430.3,-5.0008984,-5.338218
江西,九江市,52.86289,76.59702,22.27891,30.405703,1.0149038,30.196012,275.0538,77.16961,100373.375,-6.198784,-6.8849206
江西,南昌市,77.49095,110.13701,31.906902,39.305916,1.2742382,27.294096,277.94904,69.85041,102310.086,-3.7647834,-7.7946177
江西,吉安市,80.404465,93.66793,28.197483,22.767267,0.8881431,30.509995,278.20917,62.689754,99687.11,-2.1188753,-4.887567
江西,宜春市,74.968796,103.881905,30.85646,34.34569,1.27083,26.79348,276.69778,67.905975,100253.07,-4.3482904,-5.390415
江西,抚州市,71.493546,89.46367,21.211567,19.850399,0.74008125,42.613197,279.02524,61.304356,99720.88,-1.8587841,-4.5969496
江西,新余市,81.79472,112.18046,35.178444,37.18678,1.3575556,21.49974,277.0441,68.56567,101246.8,-3.8387485,-5.733464
江西,景德镇市,69.49306,89.44658,25.130352,30.785835,0.9274353,30.622736,276.97543,63.942066,101285.28,-4.9131947,-6.240294
江西,萍乡市,87.42366,93.76994,40.226604,27.762806,1.4449431,19.141487,278.2765,53.518063,98728.76,-5.888383,-2.6423423
江西,赣州市,55.603367,62.317772,15.8311205,9.760147,0.44887602,45.712772,280.16034,61.12938,97895.66,-0.8899617,-4.2806764
江西,鹰潭市,78.40327,98.383736,24.030516,26.114254,0.81461185,37.15324,279.1562,58.615387,101042.32,-4.296904,-3.8515646
河北,保定市,27.208408,38.192543,34.41036,18.004198,1.3739811,54.48366,259.08923,31.763252,99663.06,2.888474,-5.444942
河北,唐山市,24.302824,35.695312,25.391384,20.966042,1.0662678,52.567833,258.3451,38.39758,103017.11,4.6416726,-5.3373656
河北,廊坊市,18.706083,36.25182,29.902546,19.232374,1.2558722,44.45736,259.86127,34.088974,103861.68,2.9976501,-7.6568274
河北,张家口市,15.097795,16.62904,18.640041,7.631158,0.30423504,53.68487,246.35661,56.551514,88483.164,6.935548,-7.801217
河北,承德市,7.2410645,8.380795,4.3464246,3.6611488,0.30795798,54.26566,249.38272,49.16081,91848.54,6.591835,-8.67944
河北,沧州市,37.976734,44.25664,42.68262,20.160248,1.511764,61.19511,260.11777,39.62705,103905.32,2.3361218,-5.448564
河北,石家庄市,36.181557,60.875183,44.556435,24.125689,0.98328066,43.44459,261.20798,27.528688,100473.51,4.51441,-5.6021814
河北,秦皇岛市,22.776152,32.82918,17.549026,18.16458,1.40483,51.418137,256.07672,43.80512,100426.414,3.703546,-3.993144
河北,衡水市,49.795723,78.06587,58.805267,30.167065,1.4683774,50.15184,260.90387,38.68241,103821.34,-0.08551045,-1.8986632
河北,邢台市,51.833103,80.99624,58.22198,29.332874,1.3469218,40.908836,262.67014,32.497772,102172.54,1.8276122,-5.805045
河北,邯郸市,41.53279,69.47359,61.170914,30.549473,1.7951605,32.931747,263.0265,37.747074,101611.04,0.53980315,-4.917544
河南,三门峡市,53.752956,72.562126,40.295696,28.884499,0.8685324,22.545486,265.52316,55.573025,93052.98,-2.6011343,-2.9545174
河南,信阳市,60.868,71.30763,17.805923,26.612654,0.7557344,28.42243,269.7762,52.242584,102133.7,-6.925601,-7.2213063
河南,南阳市,57.59285,70.12046,29.02964,26.845995,0.8330614,21.932959,269.37137,46.40114,100013.17,-6.637844,-4.923466
河南,周口市,55.76849,85.09306,25.252695,27.947182,2.24843,27.02984,267.43655,47.623795,103245.26,-4.6267877,-7.0956855
河南,商丘市,47.347916,93.664116,55.318752,35.349083,2.3536065,25.543505,265.6572,49.159573,103378.49,-2.5754843,-7.4154253
