province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v
吉林,松原市,49.376152,55.131905,14.406161,17.690592,0.6716344,31.356838,242.86055,69.83043,99908.53,2.8568428,-0.6206015
吉林,白城市,16.076136,18.642767,8.424334,7.9360166,0.32365885,39.627544,244.97304,65.720085,100080.46,3.0288496,-3.7689412
吉林,白山市,29.070158,35.84012,15.06523,18.899862,0.45676908,31.135128,251.58357,73.48757,91490.4,2.2272031,2.1965203
吉林,辽源市,66.68912,85.93275,34.3505,30.42975,1.045616,35.03307,246.98283,75.332886,97348.73,3.6004229,0.057979334
吉林,通化市,43.63533,54.137085,23.19473,23.51861,0.6273328,25.378988,251.04207,73.45483,95334.81,2.2807732,-0.19533455
吉林,长春市,95.65396,110.32133,24.106028,30.829145,1.1783862,31.55526,242.40764,71.65019,99401.164,2.566003,0.23987173
四川,乐山市,94.484436,121.49178,49.43768,28.803165,1.057469,44.243855,277.0895,36.686043,89283.23,-0.89207906,0.43667695
四川,内江市,133.06836,208.01154,34.43985,46.250015,2.3211107,36.260357,278.93744,24.323849,97072.11,-2.0380478,-0.5041582
四川,凉山彝族自治州,18.088713,20.521507,7.304097,3.6858327,0.2585663,66.940414,275.0466,56.16923,73788.75,2.432871,0.54299706
四川,南充市,95.351364,117.29885,29.594172,17.02812,1.2016609,56.06667,277.34216,35.433205,97156.22,-2.2452912,-0.3274814
四川,宜宾市,98.346825,129.24142,51.980465,26.111609,1.1466807,39.18496,279.56482,27.504852,95391.0,-0.9842387,-0.42561892
四川,巴中市,95.14478,106.66142,34.201603,9.8489685,0.7534798,58.464886,274.92972,35.386692,92691.81,-0.65186816,0.10713407
四川,广元市,91.66463,102.668785,34.721615,12.454448,0.78313315,55.27333,274.3833,35.53933,91741.914,-0.7032077,0.7118445
四川,广安市,63.696434,86.091545,30.878763,19.238283,1.1530446,54.958603,278.5264,32.973934,97137.734,-2.901063,-0.6932451
四川,德阳市,159.07935,210.86525,41.361485,41.37218,1.6700151,51.11877,275.57413,30.802189,92070.336,-0.5188716,0.41387272
四川,成都市,147.02687,197.04865,56.376484,58.269135,1.7964293,43.35693,276.4836,30.87034,93914.805,-0.6990914,0.16557996
四川,攀枝花市,25.894384,30.199266,16.8578,9.093249,0.34207302,56.946945,280.4606,62.835606,81326.47,0.18105856,0.819653
四川,泸州市,77.50242,117.6971,40.97181,26.853811,1.2161882,38.322117,279.2388,38.834553,93770.984,-0.99962646,0.95507157
四川,甘孜藏族自治州,1.2294276,1.3192215,0.25875664,0.65722173,0.13085751,86.900566,262.1266,30.316174,60736.02,6.8892684,-1.8482776
四川,眉山市,162.50288,219.90579,64.572,49.14868,2.07483,39.27141,277.73276,28.76248,94572.086,-1.3994877,-0.19818188
四川,绵阳市,98.48914,119.26712,28.530647,19.589417,1.0327445,61.152744,273.80295,35.15705,88152.83,0.13700075,0.37927172
四川,自贡市,138.13638,205.19194,56.28614,48.67575,2.1989827,32.245506,279.4616,23.045345,96985.77,-1.9983737,-0.44335574
四川,资阳市,162.00249,230.9544,31.331413,37.45516,2.194853,46.039078,277.96985,29.676676,97149.0,-2.156499,-0.36728457
四川,达州市,75.48221,90.63133,33.888702,13.563836,0.81079894,56.390686,276.23938,35.488537,94366.9,-1.9254748,-0.020407643
四川,遂宁市,133.01076,175.41338,21.614,25.226776,1.798594,53.508297,277.88126,33.397278,97561.16,-2.3006897,-0.14349394
四川,阿坝藏族羌族自治州,4.6373425,4.8952527,1.662668,1.8725309,0.17438245,87.086624,264.21344,29.14766,65256.977,8.69554,-0.9293289
四川,雅安市,40.09358,46.611664,16.696321,13.47089,0.50747657,70.088104,274.1583,39.044285,79610.2,1.0895323,-0.7916033
天津|天津,天津|天津,75.99243,103.623474,51.54808,45.063362,2.159756,38.125263,261.75366,41.993095,102433.83,2.6807308,-7.2060328
安徽|安徽,亳州市,57.347546,130.24585,45.00938,41.43797,1.8127811,22.611671,272.17725,57.159016,102155.484,1.9530888,-3.185398
安徽|安徽,六安市,55.01222,82.548386,31.26263,32.94413,1.1412542,23.89615,274.5554,58.80258,99952.09,3.8814373,-0.19648679
安徽|安徽,合肥市,58.13442,92.77664,27.027834,33.74309,1.4874675,22.289053,274.52798,61.0241,102002.086,2.9900162,-1.3931714
安徽|安徽,安庆市,74.04295,95.26302,40.479836,28.916426,1.0239314,30.004858,275.36295,64.93601,100381.52,3.2354393,-0.4513813
安徽|安徽,宣城市,55.953712,81.59708,27.020914,32.162693,1.1495007,32.272324,275.76324,63.43904,99933.38,3.5978756,1.0402175
安徽|安徽,宿州市,55.32512,125.44032,62.50748,45.19698,2.0046706,28.461924,271.01556,58.737637,102071.58,3.0341234,-3.2431176
安徽|安徽,巢湖市,62.433018,90.963554,31.420876,32.078003,1.4144522,26.986853,275.75226,62.697124,102112.58,3.4284205,0.43108884
安徽|安徽,池州市,73.08261,87.65937,31.854483,21.681995,0.7761627,35.023,276.04492,68.62665,100234.48,2.7204049,1.9439987
安徽|安徽,淮北市,53.04289,128.02686,70.17034,45.18027,1.9810435,24.940294,271.42822,56.99864,102140.125,2.7462223,-3.3503163
安徽|安徽,淮南市,63.763355,97.30165,28.02579,38.38058,1.437404,17.905441,273.47247,61.504395,102178.586,3.5711164,-2.2098267
安徽|安徽,滁州市,55.70759,97.46567,28.40586,37.769238,1.5393835,26.693632,273.38638,67.4354,101872.26,4.278063,-1.1111922
安徽|安徽,芜湖市,71.12236,94.1044,34.400864,36.51395,1.3516821,24.535429,276.278,70.84743,102114.7,4.2865863,1.1285088
安徽|安徽,蚌埠市,54.400127,99.29204,38.47778,40.292797,1.6984274,26.20586,272.56628,61.06006,102154.35,3.7416139,-2.3007047
安徽|安徽,铜陵市,73.10981,90.31436,33.530514,30.200897,1.1329831,25.927507,276.74588,72.22018,102031.625,4.565418,1.9613342
安徽|安徽,阜阳市,73.55392,119.5573,32.710827,35.94721,1.3846015,20.698765,273.3125,57.738846,102136.76,2.2260892,-2.2019773
安徽|安徽,马鞍山市,68.37605,113.924355,44.357933,49.17014,1.8731556,19.490452,275.71445,69.626686,102392.76,4.319768,-0.022023996
安徽|安徽,黄山市,64.28763,74.438835,32.448124,18.574755,0.80842286,39.838955,275.213,60.717262,97950.875,2.20139,0.17318748
寧夏回族自治區|宁夏回族自治区,中卫市,10.997823,14.096639,11.954775,6.2632623,0.3383511,52.61362,264.4064,45.578854,83474.92,4.025242,-3.6386275
寧夏回族自治區|宁夏回族自治区,吴忠市,12.197691,21.977333,32.430374,8.252896,0.38654125,51.97881,262.93484,56.784695,84950.6,4.6743417,-3.4685426
寧夏回族自治區|宁夏回族自治区,固原市,13.76204,15.431136,8.215245,6.82882,0.47459632,55.788692,265.50656,40.03896,80830.47,3.4221585,-2.8788702
寧夏回族自治區|宁夏回族自治区,石嘴山市,20.816257,55.93207,23.74849,19.185108,0.9224157,45.906746,259.9397,54.361084,86965.766,1.3517553,-4.4130845
寧夏回族自治區|宁夏回族自治区,银川市,25.006899,64.25043,86.18617,17.943996,0.90273017,51.625183,262.24292,55.044983,87200.45,2.6604009,-2.6428895
山東|山东,东营市,66.74639,100.687225,38.965256,31.190153,1.2490406,31.555128,266.4758,64.73121,102264.59,6.321753,-5.012798
山東|山东,临沂市,93.70721,186.75993,75.35826,54.781628,1.9742737,15.990638,268.06946,58.781403,100415.81,4.6793346,-4.1965933
山東|山东,威海市,58.501793,79.53874,32.425278,33.614452,0.7501763,26.865051,269.64978,75.35474,101170.96,7.1493306,-1.4277192
山東|山东,德州市,114.96855,208.04982,91.44629,47.13771,2.1601331,31.889303,265.04196,54.385498,102377.5,2.1640763,-5.4310784
山東|山东,日照市,106.8656,177.69353,93.92271,57.768856,1.9886184,16.564287,267.62955,60.350796,100448.98,5.629988,-4.226941
山東|山东,枣庄市,84.182976,191.72101,79.66395,54.719803,2.2761316,16.91064,268.6105,57.794437,101165.3,3.0007322,-4.924983
山東|山东,泰安市,94.17522,198.07832,77.19218,56.415295,1.4479386,19.020538,266.6759,54.84752,100455.055,3.0045907,-5.008251
山東|山东,济南市,100.69831,208.95592,93.79026,52.887146,1.8163997,22.279299,264.82193,58.113136,101062.625,3.0576742,-4.352287
山東|山东,济宁市,81.24089,190.68512,74.81632,51.974842,2.0246346,16.579006,268.51236,55.226147,101963.79,2.2344737,-5.154562
山東|山东,淄博市,95.80484,227.83136,88.4369,56.63417,1.7288575,16.433943,264.49197,64.44479,99546.76,5.6181827,-3.51595
山東|山东,滨州,92.49862,143.17679,54.424484,35.45216,1.8893647,36.68086,264.78757,61.68487,102348.54,5.091761,-5.329091
山東|山东,潍坊市,111.47162,188.9491,109.745,60.380222,1.9211707,17.200506,266.28732,66.7915,101093.23,7.2132483,-3.365051
山東|山东,烟台市,49.428802,70.913704,24.088459,33.99637,0.7671187,31.316359,268.5607,80.605354,100769.33,6.4307046,-2.7068722
山東|山东,聊城市,103.59187,210.77063,76.94303,50.26769,1.8692656,20.677946,267.74765,47.279926,102174.06,2.1185243,-6.3215346
山東|山东,莱芜市,88.536125,206.01112,85.28937,59.36669,1.4522018,18.65068,264.78036,58.699963,98434.39,4.278146,-5.1054773
山東|山东,菏泽市,76.79593,195.8108,54.598495,42.091545,2.3938627,18.375732,269.56494,48.630375,102013.086,0.64662415,-5.361924
山東|山东,青岛市,98.72271,161.44415,79.102104,60.482407,1.7399764,22.896963,267.61954,71.13511,101544.83,7.471626,-2.7908623
山西,临汾市,30.539293,39.154087,29.288963,12.560419,1.01781,40.223415,264.39566,45.870926,90303.02,3.029266,-5.135597
山西,吕梁市,28.186405,29.93439,22.239168,10.390729,2.6974063,39.925346,257.59213,57.24161,87755.98,2.831389,-4.8040934
山西,大同市,22.562723,31.161242,36.065273,16.541939,1.1765544,37.809254,251.48392,54.80634,86980.66,6.8654237,-6.073363
山西,太原市,22.451254,31.717281,20.2231,10.190997,3.8153157,44.670876,257.06464,51.22736,87478.99,5.699397,-4.649934
山西,忻州市,16.243397,25.789776,17.85568,14.775698,1.549896,36.24732,252.98949,60.165306,85908.24,6.2213206,-5.6595097
山西,晋中市,50.264416,59.200756,40.289127,13.091382,4.843434,37.286346,259.39203,50.72723,88529.66,5.809542,-4.2321525
山西,晋城市,47.47592,96.88943,46.592815,20.642864,1.2288882,38.905132,266.2449,42.54202,90589.305,4.6799135,-5.1085715
山西,朔州市,22.401503,35.054855,26.320848,20.059649,1.8199934,31.448772,251.48508,59.89048,86506.914,6.528322,-4.060657
山西,运城县,35.102882,49.194584,37.36099,19.555326,0.651416,38.528393,270.44226,37.18077,94617.06,2.030209,-4.815564
山西,长治市,45.77539,68.07209,44.133957,17.290043,2.485154,34.48507,262.07758,47.404377,88795.914,5.5015006,-4.4438577
山西,阳泉市,20.426565,57.599358,29.383314,15.039056,2.4486523,41.49219,258.7557,45.549244,90421.21,7.9210753,-5.8550253
廣東|广东,东莞市,47.73022,75.7714,22.43646,54.01371,1.1840651,24.724155,283.71875,40.555202,101861.21,-2.3042085,-3.9287796
廣東|广东,中山市,57.68754,94.23759,39.604927,73.79278,1.499083,16.931065,284.54114,45.608116,101889.836,-0.576892,-5.233728
廣東|广东,云浮市,34.329815,52.82499,16.15322,29.46883,0.80279434,32.460487,281.60526,41.700344,99807.055,-2.4591968,-2.6811595
廣東|广东,佛山市,48.872986,73.74668,36.604637,62.98108,1.2860674,17.813585,282.5143,40.748074,101951.41,-1.0281098,-4.9536057
廣東|广东,广州市,45.637512,65.51198,22.700825,45.700394,1.0377208,27.593575,282.82162,41.486225,101022.63,-1.7452352,-4.2405467
廣東|广东,惠州市,42.42095,60.746822,11.803581,21.575941,0.6589022,42.510845,282.5149,45.473454,99950.74,-2.1400301,-4.833699
廣東|广东,揭阳市,41.130573,50.949486,16.797659,20.802893,0.45171955,43.043976,284.63635,42.766487,100667.2,-1.9545277,-4.526415
廣東|广东,梅州市,34.65041,42.253555,14.178918,15.007507,0.38894597,49.374676,281.4775,47.115257,98450.914,-1.1583254,-2.5619545
廣東|广东,汕头市,31.272,38.706535,17.341915,20.849747,0.38193548,44.539577,285.38406,49.983654,101688.42,-2.9669886,-5.16971
廣東|广东,汕尾市,40.171764,53.796383,11.042734,17.107004,0.5115403,48.313427,285.00327,43.955063,100242.805,-2.0596728,-4.753981
廣東|广东,江门市,46.964893,73.04809,32.000572,58.385593,1.1320304,20.59834,283.53796,45.00227,101271.98,-1.3895218,-5.971324
廣東|广东,河源市,43.59856,56.426132,12.429221,14.194974,0.47944692,44.612118,280.35773,48.234177,98697.68,-1.379914,-4.2951403
廣東|广东,深圳市,49.472706,81.83612,16.722128,53.85525,1.209512,21.916426,283.4037,42.549664,101241.07,-2.4551048,-5.504142
廣東|广东,清远市,42.48048,54.592194,16.061993,18.121937,0.5412749,39.788635,279.864,42.724842,98169.945,-1.5134411,-3.6954963
廣東|广东,湛江市,43.149845,51.809772,14.819224,17.05598,0.4150676,48.526325,286.98962,43.022343,101655.35,-2.3043518,-4.2845206
廣東|广东,潮州市,28.764647,38.487038,14.245594,18.868,0.39503467,43.323277,284.371,48.7451,99973.71,-3.853924,-4.432319
廣東|广东,珠海市,51.58845,82.96775,35.51052,67.18807,1.267606,25.096626,285.75104,50.361774,101874.65,-1.0646188,-6.5255957
廣東|广东,肇庆市,35.52658,53.262096,15.552268,23.762604,0.73496515,36.561993,281.64532,38.798832,99868.36,-2.3714027,-3.0538402
廣東|广东,茂名市,39.05284,47.45459,14.242944,15.166386,0.45869133,42.82415,284.5555,36.36897,99808.36,-2.7793367,-3.071945
廣東|广东,阳江市,36.737976,52.150803,16.152122,26.527113,0.6595645,33.504272,283.25674,40.130417,100386.92,-2.3525941,-5.317071
廣東|广东,韶关市,43.037933,51.723755,16.62411,12.29144,0.4208297,45.255524,278.82916,43.132618,97490.56,-2.102396,-2.7401097
廣西壯族自治區|广西壮族自治区,北海市,56.482155,66.49926,15.152764,13.146491,0.59155655,46.235275,284.91125,37.64952,101749.266,-2.4395614,-4.5468416
廣西壯族自治區|广西壮族自治区,南宁市,64.35237,83.366875,26.127472,36.320683,0.8293542,37.569748,282.1157,40.564903,99891.695,-2.463453,-3.009411
廣西壯族自治區|广西壮族自治区,崇左市,57.421623,67.919624,20.354235,20.356634,0.664627,44.08224,282.03906,43.154427,98550.305,-2.4132652,-1.8056087
廣西壯族自治區|广西壮族自治区,来宾市,52.04255,61.07152,23.01757,17.93351,0.54720885,44.640408,281.1361,38.2131,98736.27,-1.7153696,-2.8469174
廣西壯族自治區|广西壮族自治区,柳州市,41.802364,48.08468,19.716127,10.082651,0.4010622,51.966156,280.09094,36.937134,97943.836,-1.5498801,-2.228509
廣西壯族自治區|广西壮族自治区,桂林市,50.39405,57.424156,19.570375,9.174256,0.42838335,50.11544,278.5979,34.779236,96353.69,-1.8543017,-1.7865523
廣西壯族自治區|广西壮族自治区,梧州市,41.625214,54.496582,16.69495,12.55155,0.5312747,45.237682,281.5202,42.685127,99551.52,-2.3671803,-2.5629313
廣西壯族自治區|广西壮族自治区,河池市,33.99947,39.23657,11.767295,6.302357,0.371425,57.677895,279.7622,41.514282,95567.41,-1.7020028,-0.3059121
廣西壯族自治區|广西壮族自治区,玉林市,53.962948,62.346947,16.218678,12.570771,0.52819735,44.93666,282.9748,41.598022,99944.445,-3.1333063,-4.3720675
廣西壯族自治區|广西壮族自治区,百色市,34.53497,38.228466,12.802038,6.6971903,0.36938223,58.341373,280.25357,46.734623,93444.27,-1.7460568,1.1455525
廣西壯族自治區|广西壮族自治区,贵港市,55.64477,64.74263,15.931626,12.292346,0.5500077,46.758953,282.02936,41.43373,100423.06,-2.872741,-2.975298
廣西壯族自治區|广西壮族自治区,贺州市,47.376637,59.090904,16.91031,10.296257,0.4637782,44.643486,279.92944,41.775932,97581.75,-1.4197485,-3.310175
廣西壯族自治區|广西壮族自治区,钦州市,62.067696,81.061104,16.895452,21.256142,0.7708027,40.576622,283.2624,40.87586,101042.0,-2.6876583,-4.899851
廣西壯族自治區|广西壮族自治区,防城港市,58.644997,73.34122,20.640453,23.37706,0.7174074,41.31236,282.64066,43.395405,99389.94,-2.199833,-4.3837566
新疆維吾爾自治區|新疆维吾尔自治区,乌鲁木齐市,26.064135,40.11659,7.6671534,14.180429,0.6695841,62.65418,265.58517,28.422241,80436.23,-0.37097508,1.2562572
新疆維吾爾自治區|新疆维吾尔自治区,伊犁哈萨克自治州,5.1271367,5.9762483,4.512826,2.7986972,0.1976846,72.00713,268.0452,28.156643,80190.49,1.0614824,0.22715947
新疆維吾爾自治區|新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,4.0695214,4.540312,1.5376251,1.3962588,0.1847537,77.305984,262.78027,30.557398,69620.2,5.06887,-1.9124858
新疆維吾爾自治區|新疆维吾尔自治区,克拉玛依市,12.5223,14.509027,15.034175,9.015777,0.24057381,58.482616,258.2771,61.37351,98220.73,-1.9734176,-1.3076086
新疆維吾爾自治區|新疆维吾尔自治区,博尔塔拉蒙古自治州,11.530772,13.049764,8.259489,4.5448823,0.23290847,63.908154,264.10864,38.71536,86716.945,-0.38930678,0.3095362
新疆維吾爾自治區|新疆维吾尔自治区,吐鲁番地区,7.114275,8.891711,3.3996923,1.808718,0.25017062,61.01072,261.762,51.472694,90574.94,-0.25523117,-0.67423946
新疆維吾爾自治區|新疆维吾尔自治区,和田地区,5.2899957,5.76864,1.4613101,0.8125569,0.17790678,66.04134,262.31668,51.057777,74212.734,5.1566577,2.3878322
新疆維吾爾自治區|新疆维吾尔自治区,哈密地区,2.7347598,2.996434,1.531939,0.82717514,0.1794726,60.626884,261.72955,49.933796,88491.086,-1.9989988,1.3336366
新疆維吾爾自治區|新疆维吾尔自治区,喀什地区,21.081755,23.260132,6.5037417,3.1107805,0.28278372,72.44484,261.5073,51.750046,76477.59,6.0410376,3.0337975
新疆維吾爾自治區|新疆维吾尔自治区,塔城地区,10.67526,12.466497,8.43069,5.5553946,0.25859526,64.36184,263.49597,41.38732,89495.12,-0.6101838,0.2724323
新疆維吾爾自治區|新疆维吾尔自治区,巴音郭愣蒙古自治州,3.6345756,3.9834988,1.4574888,0.6164506,0.1739552,60.568417,262.54544,44.996758,79012.41,2.2185783,0.7075578
新疆維吾爾自治區|新疆维吾尔自治区,昌吉回族自治州,19.420797,22.076998,4.2774615,9.273735,0.46621963,62.02205,263.05154,45.554104,90377.88,-2.425947,0.75274026
新疆維吾爾自治區|新疆维吾尔自治区,石河子市,82.57938,113.02173,41.16547,55.681145,1.5145969,28.310484,261.1087,50.44861,95009.61,0.31671178,0.03766063
新疆維吾爾自治區|新疆维吾尔自治区,阿克苏地区,11.465073,12.633232,4.3543754,1.9503236,0.23020023,63.24095,263.50897,55.819153,85389.055,0.0068972986,-0.63281524
新疆維吾爾自治區|新疆维吾尔自治区,阿勒泰地区,1.3209119,1.5330309,0.8530362,0.8394146,0.18525144,65.02537,262.8463,42.709976,88749.305,-4.692789,2.3293965
江蘇|江苏,南京市,60.8213,116.06175,48.5772,51.905933,1.8056834,19.077269,274.48132,69.97428,102235.41,4.3730006,-0.01890356
江蘇|江苏,南通市,85.187775,127.63684,49.559288,59.50224,1.5713253,15.876096,274.96387,70.64526,102325.57,6.349017,0.19919318
江蘇|江苏,宿迁市,67.796936,117.69067,48.532654,43.991863,1.7867194,39.53295,271.60654,63.451595,102275.445,4.273533,-2.4368124
江蘇|江苏,常州市,61.52946,104.43642,40.373817,54.50161,1.7417614,20.21547,275.31195,73.307304,102284.83,5.2129035,0.29774758
江蘇|江苏,徐州市,66.34674,153.01178,66.278915,51.865623,2.2474327,25.14421,270.14832,58.38236,102046.48,3.1730509,-3.8899543
江蘇|江苏,扬州市,57.54933,112.583626,47.090286,49.57236,1.4593166,26.788643,273.33865,71.74219,102339.7,5.138065,-0.4832358
江蘇|江苏,无锡市,62.171864,101.05264,39.42582,58.80845,1.7558935,19.096882,275.65927,72.019424,102184.07,5.7302604,0.103288576
江蘇|江苏,泰州市,68.563095,115.30688,46.74615,51.657497,1.4791574,25.082756,273.6628,71.32685,102285.555,5.7474513,-0.19300616
江蘇|江苏,淮安市,67.01807,118.930695,40.28906,41.643234,1.5954772,36.157593,272.53757,67.56073,102263.33,4.6995234,-1.6085219
江蘇|江苏,盐城市,63.44859,130.12767,39.626614,44.95708,1.4920276,34.837948,272.43964,68.3181,102272.53,6.171561,-0.8141089
江蘇|江苏,苏州市,67.85179,100.78403,37.718014,62.1325,1.7112802,20.607536,276.77225,66.383766,102339.82,5.921497,-0.31572104
江蘇|江苏,连云港市,82.10995,158.17116,67.88257,52.065422,1.9404032,21.841976,270.5504,62.83346,102091.336,5.201282,-2.9990604
江蘇|江苏,镇江市,62.802376,116.81584,59.927696,59.630386,1.7254809,14.844576,274.40848,69.022835,102239.375,5.0722537,-0.1536915
江西,上饶市,62.31165,79.09434,29.606768,19.760695,0.72450566,44.217827,276.34335,52.328075,100141.336,-0.53294843,-0.38625392
江西,九江市,43.205807,54.936905,19.529007,18.834436,0.60104644,48.304985,276.93643,51.96724,99920.6,0.57134527,0.73165375
江西,南昌市,61.019665,89.80859,30.398611,34.854004,0.9630556,36.827263,276.24347,53.21073,101997.0,0.25715593,0.63962376
江西,吉安市,48.345825,56.368076,22.987057,13.010768,0.5017972,42.281147,276.83353,47.387623,99503.94,-0.94208694,-1.2355602
江西,宜春市,40.897774,52.386684,19.705553,17.990938,0.6464619,43.408054,276.20187,48.12949,99958.4,-0.68410856,-0.040782325
江西,抚州市,43.494934,53.0428,13.391086,13.290496,0.4307936,51.877224,276.6431,49.48987,99545.44,-1.1799567,-1.452619
江西,新余市,45.870636,61.7286,26.989714,25.913778,0.77314526,34.68668,276.2473,50.320213,100982.18,-0.8769886,-0.39711267
江西,景德镇市,68.641205,84.189,25.516802,22.522734,0.6396161,40.977303,275.5379,63.091686,100942.13,-0.33373454,-0.08436257
江西,萍乡市,45.50917,48.185783,24.31435,9.633959,0.9515792,35.66074,277.3657,37.381794,98513.336,-2.0636244,0.16711177
江西,赣州市,42.528305,48.471115,15.788685,8.495793,0.37844455,48.144703,277.668,48.804737,97784.69,-0.8391797,-2.9315042
江西,鹰潭市,62.04136,75.3644,18.440578,20.602818,0.5468282,46.751537,276.22287,51.557953,100831.37,-1.048882,-1.2246797
河北,保定市,49.05768,83.75189,40.784584,24.057053,1.6020026,45.256283,261.77774,38.276417,98398.96,3.8003953,-6.3811436
河北,唐山市,86.75791,108.30164,59.472836,56.99843,2.3042047,35.703503,260.471,40.96322,101734.29,2.7254806,-6.636211
河北,廊坊市,66.972694,99.6175,45.38075,39.931835,2.1570623,37.586094,262.372,40.237003,102512.61,1.5232314,-7.9460645
河北,张家口市,12.693507,15.724632,18.558792,6.6619225,0.34752527,49.526367,249.12952,59.028088,87320.16,7.908886,-6.6406155
河北,承德市,18.142612,22.56316,12.575456,12.237141,0.50803345,41.863388,250.38899,49.831856,90751.49,5.3259826,-7.474767
河北,沧州市,104.43092,138.34782,68.2963,38.635628,2.459247,46.821064,263.4437,50.560795,102502.92,1.2193301,-6.6177063
河北,石家庄市,41.080933,129.79175,49.49399,25.963144,1.2798016,39.015972,264.9363,31.605236,99194.91,5.406861,-5.9758615
河北,秦皇岛市,58.443626,85.21535,46.493584,41.72533,2.4861016,34.686035,257.24744,46.901695,99221.586,0.83203715,-6.8822575
河北,衡水市,123.473145,243.77715,97.097244,48.72513,2.377406,37.248283,264.94012,49.77804,102419.83,0.7896167,-5.2125115
河北,邢台市,73.51671,180.86516,70.69752,38.333496,1.7190651,35.262844,267.2897,35.998886,100822.9,3.6100388,-7.390647
河北,邯郸市,74.10847,165.37912,78.074684,40.533886,1.9915245,27.244753,268.0162,38.406506,100262.805,2.4798682,-6.318004
河南,三门峡市,33.633995,49.109573,30.184048,23.280394,0.72059053,36.22458,270.85507,37.939083,92071.56,3.161622,-4.173142
河南,信阳市,68.98942,84.04038,33.55845,34.30967,0.8356417,23.96962,274.9409,55.806107,101055.234,2.0309165,0.1693685
河南,南阳市,51.888443,67.858505,30.09821,24.075315,0.6438983,29.610937,275.4752,35.804844,98876.336,-0.5677219,-2.1679285
河南,周口市,102.280815,254.45319,49.938572,41.4164,3.1104455,23.912,272.36703,47.92258,101922.41,0.38995716,-3.6598744
河南,商丘市,70.43616,184.91676,53.255238,42.200375,2.4364812,22.579891,270.7829,51.12342,102022.08,0.77688366,-4.523969
